,GEOID,FHVdiff,NYPDviolationDiff,NYPDmisdemeanorDiff,NYPDfelonyDiff,units,C1Diff,C2Diff,Pop_Den_16DIFF,Median_Household_Income_16DIFF,Gini_Index_16DIFF,Ave_Commute_Min_16DIFF,Unemployed_rate_16DIFF,Moved_in_4years_16DIFF,licenseDiff
415,36047049100,23399.02751,-18,61,45,,58.3640814,57.1061779,5370.42374,-323,0.0068,1.16660209,0.037954816,0.003484406,0
416,36047049200,10022.95332,-2,-26,-17,,80.7590989,53.1347223,-5388.92396,128,0.0808,4.33020638,0.015189201,0,-7
417,36047049300,30156.0078,20,-48,-51,,75.3352345,71.3734918,3248.73656,657,0.0223,0.19025656,0.00751137,-0.00145174,3
418,36047049400,11098.27634,-9,9,3,,48.3499794,71.2331319,4244.10347,5603,-0.0207,-0.70447284,-0.001453914,2.60E-06,3
419,36047049500,14171.14377,9,6,-1,,130.2519866,51.6255308,3952.09287,13222,-0.0117,-0.22843823,0.023475222,0.002640371,4
420,36047049600,12304.27027,-2,-17,-22,,54.085247,57.4086904,3279.40736,7176,-0.0315,-1.20844327,-0.010720198,-0.001369424,-3
421,36047049700,18114.15127,-3,-37,-31,,135.0315529,69.6816692,971.84421,-7590,-0.0116,0.57167731,-0.003432086,0,5
422,36047049800,12387.57414,-9,0,-21,,64.9251881,66.2040152,-291.51367,3631,-0.0107,1.60893855,-0.010755316,-0.000693665,3
423,36047049900,20241.47008,6,-15,-18,,137.6293827,76.3892573,697.83047,1011,0.0084,1.09206928,-0.018723629,0.002207978,-2
424,36047050000,16806.27662,1,-3,-4,,88.432031,81.862718,130.46945,-2023,0.0166,-1.50674764,-0.00523087,0.002383777,1
425,36047050100,19733.96969,-2,-6,6,,178.3101383,131.8580003,638.93853,5300,-0.0077,-0.06976744,0.001150751,0,12
426,36047050202,11126.80901,-4,9,7,,117.6392811,60.2039708,-1849.25351,22203,-0.0594,-2.14345992,-0.002267288,0,0
427,36047050300,13755.28868,-1,-33,-30,,133.7680322,67.5595612,-475.3863,9741,-0.0463,3.94224924,-0.017174871,-0.006244796,-2
428,36047050400,19243.53807,-9,-31,-34,73,355.889584,78.1958628,-3442.27969,-3836,0.0043,-2.25182953,-0.003264883,0.002639579,-3
429,36047050500,18595.85458,2,-45,-29,,44.4006006,75.690712,1635.82771,677,0.0131,-2.73506891,-0.00431676,0,-2
430,36047050600,15473.84895,5,-13,-22,,88.5768541,106.8167728,-1950.13158,-590,0.0272,-0.31451613,-0.006167715,0.004707284,-5
431,36047050700,27458.04072,-3,-38,-32,,28.5776923,49.8761844,1572.071,1219,-0.0342,1.04251386,0.023447915,-0.000127051,2
432,36047050801,7351.90655,-9,28,9,,59.0865496,98.5323547,9666.1237,5038,-0.021,-3.79308539,-0.071609731,-0.000301374,5
433,36047050803,5270.38662,10,34,10,,69.5104168,144.0395593,10482.6017,2656,0.0289,-0.4646905,-0.039888735,0.00011101,-4
434,36047050804,9686.40154,-15,-3,4,,100.0116224,160.0445766,9093.6,-175,0.0305,1.68071313,-0.01950962,0,-2
435,36047050900,6319.809628,5,7,3,,54.8550415,2.2435251,7014.29008,-1112,-0.091,-2.58564815,-0.004938448,-0.000210172,0
436,36047051001,7229.933264,7,-16,-18,,42.3416755,74.4566937,7540.2092,5564,0.0048,4.71300448,0.003017762,0,1
437,36047051002,10060.65497,-1,2,1,,110.3805637,77.6992247,-4523.5195,4502,0.0469,0.31212382,-0.018076626,0.001515988,4
438,36047051100,17454.6969,1,-17,-9,,79.8213598,79.2747978,1498.57141,2906,0.0025,0.94274029,0.027689785,-0.000570333,1
439,36047051200,13144.20974,0,-12,-11,,98.1338421,77.5887289,-6369.3182,3519,0.0109,-1.04431599,0.007037665,0,2
440,36047051300,97385.40154,3,19,0,,121.9865843,58.1377998,2976.22872,901,0.0356,-1.8041981,-0.020346831,0,4
441,36047051400,17015.82401,4,-19,-12,,75.2492245,83.9577314,6522.0644,-232,0.013,-0.82583049,-0.016111353,-0.000306889,4
442,36047051500,79565.39918,2,-26,-9,,103.4600909,65.4995534,3594.108,16304,-0.1007,2.01699717,-0.015656636,0,-1
443,36047051601,10904.17051,2,7,3,,74.7085686,49.5137765,7744.784,7979,-0.0208,-0.82768477,-0.028594288,0.001635769,-5
444,36047051602,8552.204681,-8,13,11,,50.3363291,74.1028246,12606.4571,10508,-0.0065,-0.41370869,0.012002936,-7.72E-07,-10
445,36047051700,80127.22357,0,-40,-41,33,51.6034755,77.4015181,1506.71806,-7626,0.0105,0.09725017,-0.009816663,-0.000825828,-2
446,36047051800,18918.48331,-4,-24,-30,,64.8767804,79.8613194,-3241.79149,-9258,0.0277,1.17380353,-0.029418025,-0.008954362,-3
447,36047051900,117019.7222,7,3,-16,,72.1002315,51.0079885,4666.35052,5087,-0.0065,-1.89666137,0.003177769,0.003443133,2
448,36047052000,17907.50602,6,-25,-25,,115.9340072,68.2882931,951.34564,8802,-0.016,-0.30357143,0.008036281,-0.010582407,-3
449,36047052300,54613.53438,3,-14,-28,,73.7344838,40.4817381,-2406.0004,-751,0.0145,-0.00946487,0.00227243,0,-9
450,36047052500,46886.44334,20,-35,-21,82,50.4424693,45.9032361,1115.36203,6090,0.0171,0.76569038,0.006093844,-9.28E-05,0
451,36047052600,15911.1781,10,5,0,,107.9931706,68.7219786,-3456.7806,-513,0.0239,1.08139535,-0.004353064,0.00185244,7
452,36047052700,71645.06341,-1,15,-7,,63.5254435,38.5385837,-2473.02325,6946,-0.027,1.09947644,-0.02267473,-0.005613716,0
453,36047052800,16497.71759,-7,-5,-2,,97.6667117,30.192842,781.73753,8182,0.0106,1.0864799,-0.016743626,0,0
454,36047052900,7795.778609,6,4,11,,55.6134355,9.3831979,3080.28487,-469,0.0272,-1.23548651,-0.010575055,0,0
455,36047053000,7001.438434,-2,-8,3,,49.1574867,25.6925382,2362.06483,3686,-0.0158,-1.77009085,-0.015437075,-0.001331963,-2
456,36047053100,25403.63045,9,4,2,,47.7176589,24.089157,464.9013,487,-0.0082,-0.11828464,-0.003487648,0.002288984,0
457,36047053200,7034.147205,8,6,3,,48.5136264,11.8151921,2124.81541,12688,-0.009,0.4487666,0.032424071,0,0
458,36047053300,8636.572477,5,-7,-7,,5.9722193,-3.9267552,-1122.61784,865,-0.0015,1.42367601,0.002065386,-0.00019003,1
459,36047053400,6990.797471,-1,-2,-3,,52.1427811,14.6263077,-224.07144,-5171,0.0129,-0.11020408,0.045789413,1.61E-05,2
460,36047053500,5781.664922,-1,-4,-7,,28.2670466,-0.407298,-5211.88786,1242,-0.0349,0.07906559,-0.010948659,0,0
461,36047053700,7463.597065,0,-4,-5,,9.125153,27.7712751,2273.52875,2204,-0.0051,-0.79407979,0.02630948,0.002985342,0
462,36047053800,6630.724585,-2,5,5,,25.4230244,1.6540564,1196.94752,3989,-0.0075,0.21424469,0.014850793,0,0
463,36047053900,4516.803226,1,1,2,,6.7073321,-7.6802385,-1481.7658,201,0.0038,1.64900662,-0.009364691,0,0
464,36047054200,7627.411519,-2,26,15,,42.4865461,31.6630203,-2423.38163,7842,0.0116,0.23512586,-0.02328828,0.002262426,-4
465,36047054300,34559.70989,0,40,17,,0,82.1729429,-76.3381876,26750,-0.0017,-3.33649289,-0.008820212,0,0
466,36047054400,7661.065178,-6,7,9,,48.2975501,11.2863184,2058.31104,880,0.0098,1.60492846,0.016930122,0,0
467,36047054500,7475.465711,3,-22,-13,,0,4.917616,13941.0862,1491,0.0041,-0.41823056,-0.009427213,0,0
468,36047054600,7283.006053,-16,-8,2,,25.8842262,25.6587013,-401.40286,5757,-0.0277,-2.73381295,0.008966868,0,1
469,36047054700,63113.261,5,12,10,216,74.5045663,43.9221316,1553.0458,1647,0.0074,-0.14513639,-0.038366224,-0.006133396,-1
470,36047054800,6245.871275,-5,-9,-5,,39.953379,23.5517333,-373.80208,1855,-0.0074,2.79667519,-0.008363068,0,-1
471,36047054900,72711.24573,11,8,4,75,97.5143161,45.9331779,1685.79409,22582,-0.0312,1.30010384,0.004133908,0,-6
472,36047055000,6484.596468,-2,3,7,,59.5952115,25.4751679,-1526.79701,13030,-0.026,7.54692775,-0.005939968,0.000145188,0
473,36047055100,86855.87487,7,-3,5,,101.9936077,53.7240729,-3109.06659,8988,-0.0051,1.84896382,0.018673984,0,-1
474,36047055200,6045.837487,8,-27,-3,,50.3115818,15.0263555,-1251.19339,-1698,0.0318,-0.79764533,-0.001886792,-0.008274984,7
475,36047055300,66830.04557,3,2,4,88,65.5161407,54.7325458,-928.1317,15897,0.0161,-1.86208886,-0.022212081,-0.001004235,4
476,36047055400,7502.663367,-1,-5,-4,,61.5418156,15.3751898,841.39805,-367,0.0153,2.19091967,0.004378112,-0.000500709,7
477,36047055500,111025.6631,9,-15,-14,761,87.0478179,46.6313263,3761.08189,17013,0.0108,0.52238388,-0.003820212,0.001020302,-4
478,36047055600,8561.836199,3,-1,-1,,33.2827676,25.9834107,898.19248,6184,0.0076,4.46975089,-0.021702326,0.002787068,0
479,36047055700,120078.5172,-2,-26,-22,,78.2720506,59.9813809,1576.94902,-4930,-0.0154,1.55075188,-0.008945471,-0.00129157,-4
480,36047055800,6188.394276,-3,3,-1,,64.27613,20.7147639,1735.46188,-8038,0.0182,-3.49886621,0.001495956,0,0
481,36047056000,6661.686549,3,14,6,,83.9410313,31.7213561,-56.07783,10662,-0.0392,-3.06340819,-0.047343817,0,0
482,36047056100,51612.02025,0,11,28,,105.8028395,62.9083685,1190.56405,-1929,0.0108,-0.78961039,-0.010257042,0,9
483,36047056200,6159.094048,0,-10,-8,,56.372593,6.969697,970.40954,-1625,0.0073,1.88793103,0.025744702,-0.000822642,0
484,36047056300,52621.10073,4,6,10,93,98.4973356,28.8609252,1707.82333,-281,-0.028,-0.7229978,0.007654474,0,5
485,36047056400,6606.456368,2,-21,-17,,25.7482627,22.558607,296.84889,13918,0.0158,-1.07819687,-0.006450725,0,-3
486,36047056500,34006.93051,5,12,5,,117.9919496,34.6374781,483.88316,12237,-0.0269,-0.54054054,-0.016983917,0,1
487,36047056600,6184.902581,0,8,2,,70.0754137,25.0241976,-2702.78164,-1007,-0.0207,0.69767442,-0.010772117,-0.007582995,0
488,36047056800,4248.111908,4,-1,-2,,58.3290614,19.5087812,-329.75307,1667,-0.0108,-2.16690042,0.007364508,0.002551882,0
489,36047056900,18363.00655,10,-11,-14,,82.7848561,57.050581,1480.22489,10264,0.0099,1.20600858,0.003550636,-0.001006429,-5
490,36047057000,6421.166408,-7,13,13,,85.7137973,51.1018767,1451.09463,4169,0.0002,0.46341463,0.000819354,0,1
491,36047057100,25239.26387,11,10,-3,,105.7837068,60.1295594,868.88583,-1284,0.0125,0.82002647,-0.010297804,0,5
492,36047057200,5962.32901,6,12,7,,0,28.8196222,3997.212,315,0.0058,0.40026864,-0.02990074,0,1
493,36047057300,24413.99176,-1,-21,-12,,87.653194,65.1306823,167.47175,5997,0.0064,0.46143155,-0.007381981,0,-9
494,36047057400,5740.319904,-1,-4,-2,,76.7580183,43.617801,390.44581,7643,-0.0214,0.41857242,0.007217823,-0.009801955,0
495,36047057500,26875.60956,-1,-35,-21,98,100.1337433,37.4972806,-3125.61921,-5283,0.0133,1.53833193,-0.027312285,0.009561753,-5
496,36047057600,5718.868637,-5,4,-1,,37.8976944,34.1912349,-1159.41809,-1718,-0.0111,0.35740072,-0.028331467,-0.000277995,-2
497,36047057800,6210.195667,-10,-13,-10,,44.936405,19.1184709,1082.71277,3009,-0.0135,0.8250774,0.000568919,0.000605877,2
498,36047057900,104465.8203,5,17,21,50,80.3455668,39.2614784,211.229404,4333,0.0194,3.50584795,0.000880995,0,3
499,36047058000,5720.186427,-5,11,9,,39.4496798,16.3331981,-2301.97624,-3785,0.0122,-1.63254593,-0.017968813,-0.001313788,8
500,36047058200,7158.534574,0,-19,-17,,39.1057908,28.4969006,-3206.73965,-3158,-0.0125,-3.66831683,0.001029971,-0.002397263,1
501,36047058400,8341.327914,-7,6,-1,,72.3579459,22.8932078,-3178.57421,-2632,-0.0057,2.31716907,0.013187887,-0.000848405,-1
502,36047058600,4000.435793,-3,12,2,,58.183012,45.1778111,1362.78086,3984,0.0066,-1.81729055,-0.010121985,0,-2
503,36047058800,7072.61414,8,-11,-5,,70.6917889,25.8241976,3148.0587,6474,0.0063,0.23790323,-0.005645359,0,1
504,36047058900,61581.50181,-2,3,-2,,103.4854185,64.8146223,201.80356,-1109,0.01,-0.2173913,-0.004523244,0,1
505,36047059000,3880.245567,1,23,16,,61.3618127,17.4034288,-49.02312,5312,-0.0089,3.24526066,-0.017546526,0.003747323,-2
506,36047059100,27357.82095,6,20,15,,116.3875572,67.6716685,801.24796,11690,0.0019,0.67924528,-0.006798931,0.002347418,0
507,36047059200,5367.113934,1,7,0,,65.1765049,23.139144,-2326.5586,-5679,-0.0088,0.1504329,-0.006789444,0.000177625,3
508,36047059300,26991.34122,1,-12,-11,,106.3622695,54.7897595,481.90672,-7001,0.0176,-0.61395349,0.00667631,0.002385596,-2
509,36047059401,10293.8087,4,8,1,,65.9545675,22.4422696,1865.74701,8940,-0.0244,1.69570478,0.01019823,-0.000528883,14
510,36047059402,7892.018607,1,2,-7,,76.2567857,20.6065184,3116.27189,1497,-0.0152,0.84389048,0.000198532,-0.001140581,0
511,36047059600,4235.870904,16,24,25,,62.8121079,18.1482852,1122.28591,-1144,0.022,3.99194991,-0.019906826,0,-3
512,36047059800,4875.418485,1,9,6,,75.0109,30.1930455,988.06654,7090,-0.0099,4.52022059,-0.00189726,0,-4
513,36047060000,10766.10596,2,25,15,,48.0151705,42.606722,2254.89463,1514,-0.0462,2.17380026,-0.012956287,0.000207002,3
514,36047060600,4371.387054,-4,2,19,,47.9742763,8.6711044,1834.67312,13693,-0.0528,-4.28403968,0.028861918,0.003895598,1
515,36047060800,9887.578159,11,-14,-11,,43.4827227,40.1632852,194.43355,-8903,0.0165,1.25694444,0.016596007,-0.000755214,-6
516,36047061002,7824.317501,3,10,11,,63.0688314,33.1675027,-806.50653,-4896,-0.0063,3.77777778,-0.023950989,0,-1
517,36047061003,2755.428587,-4,-2,3,,47.0895551,20.1888086,3319.20136,-2923,-0.0378,1.06294707,-0.019742265,0,3
518,36047061004,7755.94657,15,3,5,,31.2157374,24.914598,-1359.88342,-398,-0.0069,1.31556196,-0.006893356,0,-2
519,36047061200,4860.936178,-5,8,7,,97.1972443,47.389291,65.32865,2761,-0.0363,1.17444717,0.009012573,0,0
520,36047061600,17889.03853,0,11,5,,102.5303372,30.1973874,38.618667,-32333,-0.006,-3.36026201,0.039858418,0.000596348,0
521,36047062000,7853.207351,-1,-6,-4,,105.2069752,31.9543691,288.6273,12087,0.0291,0.27701674,0.014848066,0.009115169,0
522,36047062200,6130.369989,6,-6,-6,,52.2168027,23.5429987,-851.79164,9991,-0.0248,-0.28536386,0.011370826,0,-3
523,36047062600,7786.440818,-3,-12,-5,,80.7946329,21.4871866,2303.72914,-5716,-0.0178,5.68120457,0.006368857,0.00239472,0
524,36047062800,18815.10105,-4,-17,-18,,83.8456643,17.5296126,-646.99339,1005,-0.0109,-0.26434619,0.00848799,0.004534213,8
525,36047063200,2873.992639,-1,1,5,,90.6615445,27.6022618,4146.16922,15278,-0.0438,0.67164179,0.045250107,0,0
526,36047063600,2023.740101,0,-1,0,,73.0678084,11.7139133,1880.37912,849,-0.0102,1.22807018,0.013373406,0,-2
527,36047063800,5018.767795,5,-2,0,,44.7265625,27.6884616,-93.02813,12262,-0.0107,1.97388633,0.012806638,-0.007383464,0
528,36047064000,2715.654281,-3,0,2,,32.675994,18.5182204,-3950.79894,15524,-0.0454,0.1659808,-0.137074384,0,0
529,36047064200,8475.889341,-5,5,0,,26.3946922,19.5440453,-815.32305,950,0.0051,0.29764454,0.010759024,0,1
530,36047064400,3528.86125,6,3,-6,,44.2404453,15.4293307,1195.38,3854,-0.0003,-2.35288967,-0.024504713,-0.004011831,1
531,36047064600,2932.35151,1,-12,-8,,27.599374,13.5889527,-1892.02871,4921,-0.0037,-0.46733112,-0.019846319,0,0
532,36047064800,2682.466765,-4,3,0,,7.081331,-5.1070014,3281.88253,8750,-0.0334,-2.73529412,-0.042823009,0,0
533,36047065000,6643.450639,-3,-20,-11,,22.1542867,32.8812802,202.55104,2261,0.0417,2.74023769,0.06698341,0.012734082,0
534,36047065200,3102.118611,6,-7,-7,,38.4504212,26.3125207,-1719.61634,-9118,0.0293,1.69117647,-0.008986111,0,2
535,36047065400,2682.386532,-5,6,-7,,32.1717469,25.9661836,-17.09566,5650,0.0718,-2.0747889,-0.010234275,0.005081427,2
536,36047065600,2718.722005,1,0,-1,,31.0197666,15.0118771,101.18206,-423,-0.044,1.25,-0.010281935,-0.003952569,-1
537,36047065800,2714.845211,4,17,8,,69.6334135,11.387663,-253.3152,-3050,-0.01,-0.91919192,-0.006224418,0.000569117,3
538,36047066000,2696.361938,1,-5,-1,,84.9240805,34.7736626,2448.61683,10227,0.0008,-3.13326338,-0.00188121,-0.001102941,0
539,36047066200,4097.489199,-4,-16,-14,,73.5111601,23.2486596,-469.96324,-4877,0.0124,-1.20053121,0.023566338,0.001249923,-1
540,36047066600,2190.182964,-1,11,9,,0,32.9552726,0,0,0,0,0,0,0
541,36047067000,3687.009794,-3,-18,-25,,71.5480388,14.6785833,1691.29279,15393,-0.0174,1.86715867,-0.01917651,0,-2
542,36047067200,6963.46076,8,1,5,,6.50628,23.4908632,74.31973,4519,0.0421,-2.31179775,-0.013498377,0,0
543,36047067400,7561.964836,0,-6,-7,,18.2511433,23.7189243,1396.22667,-10312,0.0427,5.79247202,-0.011470647,-0.006496145,-1
544,36047067600,6209.786178,4,-8,-5,,6.21892,31.166468,1250.20496,6900,-0.0083,-1.84546361,0.003042603,-0.003662854,-1
545,36047067800,6643.27039,-12,-12,-9,,8.2860631,31.3620071,1324.42395,3387,0.0127,-0.48484848,-0.041011157,0.002615516,0
546,36047068000,6748.716592,-4,4,-6,,12.486633,21.2175332,-659.53548,1563,-0.0025,-0.55164319,0.004314994,0.00728178,-1
547,36047068200,8082.213613,7,-7,-2,,45.778058,24.241508,794.04418,13757,-0.0175,0.09565765,0.005812501,-0.002636783,2
548,36047068600,2620.364083,-5,31,21,,63.1839642,37.0102188,1207.44295,-106,0.018,-2.3537415,-0.025615204,-0.000272553,0
549,36047068800,6265.576297,3,-2,-3,,71.8169381,19.4861476,-3746.85913,6375,0.0523,-1.93975904,-0.017541581,0,6
550,36047069000,6910.725606,1,-7,-4,,30.5039334,20.190667,1497.85552,476,-0.0392,6.06282183,-0.006828393,0,0
551,36047069200,7267.528278,-6,-3,-5,,31.8796002,27.2963853,568.55467,16576,-0.0306,1.04166667,-0.023245707,0,1
552,36047069601,7503.103275,25,-24,-15,,31.4577321,17.4758272,-408.11656,2715,-0.0025,2.48793408,0.007509091,-0.001656445,7
553,36047069602,12910.60298,-2,-9,-9,,56.199564,36.3904899,-1313.50057,-3013,0.0155,3.38752628,-0.022328757,0,-2
554,36047069800,8832.417809,-22,51,38,,90.2663719,46.691609,-150.144411,3819,-0.0397,1.41556728,-0.007958664,-0.001258558,-2
555,36047070000,3574.06818,1,-2,-7,,76.328601,39.3047512,-525.97362,-10870,0.0186,0.38861386,-0.035827557,0,2
556,36047070201,18134.90704,0,1,-4,,63.1523197,34.040914,602.84428,13095,-0.011,1.99820853,-0.02070893,-0.004401667,1
557,36047070202,2800.175258,3,17,10,,0,3.9093992,2.16E-07,0,0,0,0,0,0
558,36047070600,24771.92359,0,-1,6,,79.4426229,36.6214339,-251.049816,3322,-0.0222,1.86158475,-0.008421652,0,0
559,36047072000,6322.019472,7,-21,-19,,31.6512609,29.3174437,3486.70782,1659,0.0269,-0.56097561,0.003450788,0.000787964,2
560,36047072200,10278.539,0,29,1,,17.0346506,5.5665758,322.26014,4019,0.0015,-3.16815597,-0.006043263,0,-2
561,36047072400,7681.25271,2,-17,-19,,8.3397718,2.7370257,-175.18922,429,-0.0117,-2.22046414,-0.043924705,0.001025971,2
562,36047072600,10997.42258,3,-17,-25,,10.1659659,30.4911012,461.20973,-937,-0.0119,7.3891258,0.019543955,0,-4
563,36047072800,8474.805968,-3,-15,-16,,28.2267657,23.8357307,696.19825,-5621,-0.0188,0.83123028,0.039153365,-0.000521639,1
564,36047073000,7383.297047,5,0,-5,,10.054175,41.7080191,-560.79639,-4243,-0.0081,2.25583405,-0.009574136,0.007872946,-1
565,36047073200,6394.568023,6,-23,-34,,8.7455674,55.8863205,-3642.19366,-438,-0.0166,0.1366843,-0.026629571,0.000573261,1
566,36047073400,6039.148461,10,7,-1,,16.9999546,32.9220543,-2399.64125,-625,0.0021,0.48058252,-0.002296588,0,0
567,36047073600,7127.325052,4,13,8,,19.4592122,34.3933655,203.32409,302,0.0055,0.05501222,-0.013409702,0.007473014,3
568,36047073800,7216.779086,3,-2,1,,14.5277259,35.6548968,-1061.40181,-2143,-0.0084,2.8776455,-0.012853411,0.002314815,5
569,36047074000,6490.049271,-2,-28,-19,,12.6811209,31.2283479,-1786.33219,-1524,0.0163,1.129683,-0.005699481,0,2
570,36047074200,6967.501775,1,10,7,,50.3909309,44.0482441,-1470.84759,1918,0.011,-1.13085399,0.008495271,0.002888504,2
571,36047074400,6836.177784,0,-17,-12,,53.5477969,46.6938867,3755.16827,1486,0.0196,-0.92080253,-0.004193175,0.002104043,0
572,36047074600,8035.468607,2,5,4,,26.1982248,20.3666644,1094.87003,2998,0.0149,0.5774156,0.020281036,0,2
573,36047074800,7118.527233,0,-8,-1,,55.2834492,36.1516561,-630.81052,10583,-0.0118,3.36363636,-0.006753192,0,1
574,36047075000,6992.589583,-5,-3,-4,,53.3647444,55.9953951,-911.02205,-43,-0.0209,2.71210677,0.026479687,0.002997603,0
575,36047075200,6983.764799,3,-14,-6,,19.5476943,46.4639056,-1420.65579,14321,0.0208,4.64373464,-0.027475339,-0.005964215,0
576,36047075400,6993.892972,0,3,3,,52.7983365,50.963932,-59.7226,31496,-0.0542,0.78571429,-6.47E-06,0,-1
577,36047075600,6997.36292,-8,3,7,,25.4981241,14.0861986,2268.43907,20091,0.0246,4.14763552,-0.005199082,-0.001289541,0
578,36047075800,8276.097762,0,2,2,,19.9367748,34.2606874,-958.984,274,0.0119,2.57959815,0.025645317,-0.003586743,-1
579,36047076000,7321.484777,5,4,-5,,65.1600347,32.0307834,-813.01554,1591,-0.0284,-0.08686211,-0.011538442,-0.000257727,-2
580,36047076200,7582.962303,8,4,-5,,67.689609,33.073412,-2121.09511,-2417,-0.011,4.16932753,-0.007963542,0.000166493,1
581,36047076400,15184.00015,1,-3,-6,,102.4048945,67.0975275,-3942.97349,7272,-0.0153,-0.9568869,-0.046738405,0,1
582,36047076600,7759.640106,-2,-6,-8,,89.1659561,12.4260643,-2320.95066,-273,-0.0083,2.20947631,-0.004277605,0,0
583,36047076800,12231.63933,-3,-8,1,,59.0933513,-1.1329051,-85.37414,-2358,0.0173,-0.19624707,0.010899296,0,7
584,36047077000,15343.31993,-7,-5,0,,57.6516961,51.601077,-301.37296,-6121,0.0357,3.49038462,-0.015816704,0.003352691,0
585,36047077200,37993.59167,-12,-25,-13,,41.6078666,25.8775627,1831.99763,-599,-0.0094,1.53328895,-0.005904344,0,2
586,36047077400,13884.17636,-13,-22,-6,,31.1169387,42.5661909,333.02587,7897,-0.0509,-1.51327434,-0.000442118,0.01050105,3
587,36047077600,7455.881121,11,-32,23,440,11.6658186,33.8859612,-2624.08767,-5529,0.0078,2.34697048,0.006839262,-0.002780586,0
588,36047078000,7600.140527,-2,4,-2,,32.1419726,9.8225415,-1149.11631,2860,-0.0104,2.19201995,-0.006573864,0,-1
589,36047078200,7774.526979,-5,-12,3,,14.7428518,140.8278261,6694.10508,4643,-0.024,0.83371195,0.001518476,0,0
590,36047078400,7734.442183,0,-17,-16,,23.8374692,45.6267719,-2243.06166,-14176,0.0595,2.31854839,0.000449317,-0.001419758,1
591,36047078600,16075.36283,24,53,27,,27.6919771,66.9603216,1529.09822,2632,0.0239,-0.46360528,0.005503488,-0.005729168,-8
592,36047078800,14762.95074,-10,-11,-6,,48.3320259,62.4263975,-2027.6859,-6887,-0.004,3.54486661,-0.024249535,-0.001514257,1
593,36047079000,15548.20389,-3,-39,-18,,32.3136343,73.4051485,-1896.62447,-6057,-0.0119,0.86766076,-0.016159845,-0.000437009,-6
594,36047079200,18407.11422,9,35,25,,37.0884968,67.9304226,2318.7782,-313,-0.004,0.51446945,-0.009874918,0,11
595,36047079400,18873.64956,17,18,8,,34.4985163,69.1124877,-699.42553,-8990,0.0522,-0.09090909,-0.076590282,0,2
596,36047079601,11849.70873,-12,-40,-33,,84.6242689,152.8795025,-2486.8303,6839,0.0102,0.51614221,-0.006214356,0,-3
597,36047079602,14489.3884,-7,-3,0,,69.3587022,58.4546415,4374.40167,1773,-0.0157,-0.31159781,0.007879752,0,0
598,36047079801,13919.18241,-6,5,10,,141.5748513,96.4019635,6031.58414,10022,-0.0283,-6.40358467,-0.04688204,0,4
599,36047079802,11417.1797,-17,-9,-43,254,103.1021225,91.8979102,-3530.5494,7475,0.0167,-1.643026,-0.044514178,-0.005119614,-4
600,36047080000,18641.85122,8,11,4,87,101.7853254,119.6208282,-1595.63715,12148,-0.0254,1.41047297,-0.033342227,0.003082662,0
601,36047080200,19883.22256,3,-13,-8,,80.2245369,130.0926522,1048.61741,3423,-0.019,0.32810399,-0.015047022,0.002540209,-5
602,36047080400,20367.59401,-3,-5,-9,,23.8534337,144.3887695,-1487.74126,958,-0.0324,-0.17839375,-0.045887438,-0.024560281,-4
603,36047080600,17849.68509,-4,30,33,,43.6588814,162.5370441,-1806.6153,342,0.0097,-1.02922078,-0.009410453,-0.00035946,-1
604,36047080800,34543.66657,1,-35,-22,,0,144.2829934,523.08694,-89,0.096,7.65060241,-0.06372549,0,0
605,36047081000,17432.83062,0,39,24,,36.0681703,149.5059637,653.80992,2531,-0.0355,-0.63995726,-0.030635554,0.010772801,2
606,36047081400,7861.362408,4,-19,-4,,24.6807196,148.7050332,1689.37818,-7710,0.0252,-0.62562396,-0.024698372,0,-5
607,36047081600,8299.102944,4,26,19,,10.8509817,137.4465518,-3243.9738,-4054,0.0166,-2.25116713,0.002116941,0,-3
608,36047081800,13414.04367,5,-17,-8,,41.9637448,130.8139489,2296.12578,2424,0.0216,-3.39121339,-0.02356086,-0.00448069,-3
609,36047082000,15949.75133,4,-10,-4,,54.5577315,76.2505403,749.46386,449,0.0408,-2.25775656,-0.001691915,-0.000440218,-1
610,36047082200,18231.98545,-5,15,-1,,58.7902234,101.0919511,-1966.9216,2121,-0.0114,2.10015408,-0.024511431,0.000715739,-1
611,36047082400,18207.53614,4,-18,-41,,25.3984114,115.9587149,459.16572,-1277,0.0201,-0.23509174,-0.021123958,-0.001121334,9
612,36047082600,16911.76865,25,-17,-13,,32.6362345,104.0349472,2614.8255,-57,-0.001,0.44342907,-0.027527417,0,-3
613,36047082800,13311.3287,4,-45,-28,,32.011906,89.8749797,8397.66956,2363,0.0117,-0.31986143,-0.006599696,-0.000492692,0
614,36047083000,9322.308567,10,-18,-27,,20.3827555,162.6860529,4774.76233,5008,0.0081,0.02497658,0.006791136,0,3
615,36047083200,6723.28198,8,-14,-8,,27.433749,153.4811548,1263.4148,1625,0.0015,0.50792171,-0.039819531,0.004747971,3
616,36047083400,5820.052061,-1,5,0,,5.5818858,117.1426884,-2672.33639,-982,0.0001,-1.69852941,0.006710254,0,1
617,36047083600,9617.207403,13,-11,-7,,7.6623449,130.806976,1293.76529,9386,-0.03,1.28412256,-0.003184874,0.016553212,-3
618,36047083800,7711.524401,8,-4,-4,,10.1573595,126.6246338,-1054.97592,-13180,0.0573,-3.79620853,-0.013216002,-0.006555864,-1
