,GEOID,FHVDIFF,NYPDviolationDIFF,NYPDmisdemeanorDIFF,NYPDfelonyDIFF,units,C1DIFF,C2DIFF,Pop_Den_16DIFF,Median_Household_Income_16DIFF,Gini_Index_16DIFF,Ave_Commute_Min_16DIFF,Unemployed_rate_16DIFF,Moved_in_4years_16DIFF,licenseDiff
349,36047041100,1.370122487,1.875,0.022222222,0,,0.284268836,0.299055759,-0.067611457,0.009210676,0.14829303,0.184567983,0.134038454,-1,0.333333333
350,36047041200,2.812649394,0.166666667,-0.259259259,-0.15625,,0.138976901,0.177993704,0.107936461,0.241727065,0.021023125,0.165023501,-0.258796989,,0
351,36047041300,1.370209453,-0.115384615,-0.191489362,0,,0.265544242,0.291186273,-0.033906034,0.019817738,0.171732147,0.042725931,-0.175840555,,-0.25
352,36047041401,2.286989565,-0.333333333,-0.2,-0.083333333,,0.121425826,0.175832354,0.008783646,0.113237579,0.016930519,-0.041954293,-0.431350266,,2
353,36047041402,2.286963125,0.4,0.1,0,,0.260624048,0.081752114,0.095592713,0.328590223,-0.109021452,0.010612804,-0.094479504,-0.407352897,0
354,36047041500,1.370133072,0.75,0.117647059,0.016666667,,0.247855397,0.244696248,-0.037293424,-0.008938506,0.107365145,-0.02054155,-0.153989183,-0.074705702,1
355,36047041600,2.286963124,0.555555556,0.205882353,0.181818182,,0.131186155,0.081703319,-0.042359999,0.003750565,-0.082067851,0.056948135,-0.039546287,,2
356,36047041700,1.370217209,0.56,-0.079545455,-0.111111111,,0.211283031,0.278519556,0.015832856,0.258060122,-0.024304113,0.002492026,-0.007872621,,-0.625
357,36047041800,2.286963125,-0.4,-0.380952381,-0.461538462,,0.217899914,0.131395006,0.172428635,0.014702323,0.015524625,-0.043302195,-0.057256614,0.179253471,0.25
358,36047041900,1.370213302,1.16,0.333333333,0.434782609,,0.253089223,0.300139075,-0.053349883,0.101095409,0.082744925,-0.003882038,-0.15906788,-0.44073258,-0.5
359,36047042000,2.286952121,-0.666666667,-0.25,0.153846154,,0.238089735,0.166642697,-0.104540677,0.082175522,0.077626389,-0.241758242,-0.007692313,0.126277917,5
360,36047042100,1.370218173,0.434782609,0.147058824,0.069767442,,0.233079516,0.253602011,0.050547832,0.149030906,-0.005027322,-0.021505029,-0.09854843,,-0.5
361,36047042200,2.286975722,0.142857143,-0.078125,-0.028571429,,0.165908236,0.154740343,0.007771993,-0.012898131,0.011536957,-0.026557094,0.00720203,0.3232677,0.5
362,36047042300,1.370212178,0.846153846,-0.233009709,-0.333333333,,0.238701633,0.171562548,-0.053750499,-0.0745845,0.02363847,0.008400238,0.090713754,-0.147950095,-0.666666667
363,36047042400,2.812644045,0.052631579,0.064516129,0,,0.136602385,0.130499245,0.103146815,0.046811252,0.067616518,0.004373987,-0.095513799,,0
364,36047042500,1.37021129,0.105263158,-0.070422535,-0.377358491,,0.270916019,0.241025625,0.00894709,0.084987512,-0.09063956,0.029442256,-0.384119285,,0
365,36047042600,2.812653664,-0.304347826,-0.144927536,-0.311111111,,0.099796583,0.030154627,-0.040154186,-0.030802712,-0.028577661,0.025824428,-0.039763144,0.087033734,-0.272727273
366,36047042700,1.27362464,0.65,-0.007352941,-0.065217391,,0.321124336,0.184762729,-0.020146248,0.013771119,0.084914391,0.021511539,0.069953054,-1,0
367,36047042800,2.81265358,-0.266666667,-0.096153846,0.09375,,0.08751132,0.012387335,0.001063873,0.040584042,-0.014329806,0.025567386,-0.002015579,0.033560349,0.166666667
368,36047042900,1.273623091,-0.1875,-0.120253165,-0.106796117,,0.247367166,0.218505296,0.011840429,-0.019589264,0.064569931,-0.017435013,-0.095000275,-1,0.555555556
369,36047043000,2.812639975,-0.25,-0.181818182,-0.166666667,,0.126429181,0.13027852,0.003241093,0.075470068,-0.040863177,0.014782514,0.096734842,,-0.125
370,36047043100,1.273624315,0.08,0.052287582,-0.040816327,,0.237857168,0.220174782,-0.044739159,0.193333176,-0.071230708,-0.036952555,0.100094329,,-0.647058824
371,36047043200,2.812051667,0.153846154,-0.455882353,-0.465116279,,0.154659164,0.120687498,-0.012526137,-0.017293202,0.06740808,0.004077244,-0.064277291,,0
372,36047043300,1.273622279,0.25,0.18115942,0.134831461,,0.270089693,0.306541497,-0.06476848,-0.00659944,0.063502527,-0.029421959,-0.049230476,-0.019554075,0.25
373,36047043400,2.812653664,-0.357142857,-0.484848485,-0.447368421,,0.130150877,0.12931123,-0.012173359,0.069983423,0.041335777,0.035185745,-0.164526749,-0.137416926,4
374,36047043500,1.273622171,-0.034482759,-0.141304348,-0.313432836,,0.259046709,0.275523258,-0.026764956,-0.016805495,-0.103837061,0.074372781,-0.094633592,-0.345051741,-0.8
375,36047043600,2.812642456,0.111111111,-0.385964912,-0.459459459,,0.119509955,0.079679222,-0.030478864,-0.107991432,-0.099819241,-0.053421634,-0.248991781,-0.006220695,-0.214285714
376,36047043700,1.27362153,0.090909091,-0.272727273,-0.178571429,,0.211641983,0.322996131,-0.035609261,0.036658824,0.035925421,-0.025321146,-0.242690015,-0.142849835,0.333333333
377,36047043800,1.973729566,0.153846154,0,-0.025641026,,0.22392973,0.108805483,-0.014817692,0.149725309,0.088006721,0.011335068,-0.304884898,0.024247136,-0.555555556
378,36047043900,1.272817486,0.291666667,-0.061403509,-0.14084507,,0.272675069,0.323766446,-0.044284041,-0.060165616,-0.000561272,0.006974942,-0.110553267,-0.222998149,-0.333333333
379,36047044000,1.973435993,-0.272727273,-0.46,-0.648648649,,0.158905482,0.049745672,-0.0183485,0.080960463,0.028088744,0.012714994,-0.005369635,-0.122931275,1.25
380,36047044100,1.273050091,0.461538462,0.03125,-0.061728395,,0.270746129,0.284559518,-0.032163787,0.071369008,-0.118236473,0.032467532,0.162909555,,-0.142857143
381,36047044200,1.973894273,-0.5,0.3125,0.153846154,,0.085273877,0.113295166,0.106452752,0.187027159,0.069128616,-0.028993679,-0.054771773,,0
382,36047044300,1.273608626,0.391304348,-0.172727273,-0.115942029,,0.273921836,0.252802414,0.006693985,0.030975872,0.027001195,-0.048409647,-0.019258843,,-0.444444444
383,36047044400,1.973416363,2.8,0.038461538,-0.3125,,0.136813159,0.096764942,0.006160069,0.05984943,0.070638141,-0.060011031,-0.530767107,-0.150931324,0
384,36047044500,1.273611399,0.9375,0.221052632,0.339285714,,0.18636939,0.241379986,0.015313255,0.101669231,-0.037402384,-0.046918927,-0.258601649,-0.224242692,-0.166666667
385,36047044600,2.979028453,-0.3,-0.266666667,-0.5,,0.145980907,0.098365094,0.079168704,0.081074185,0.021834978,-0.031105196,-0.118683165,0.392211319,1
386,36047044700,1.273514503,0.714285714,0.514285714,0.657894737,,0.226827303,0.244664056,0.015322622,0.002434449,-0.05611627,-0.020772975,-0.31191275,-0.105113598,-0.666666667
387,36047044800,1.973521252,-0.538461538,-0.333333333,-0.285714286,,0.161173374,0.102846963,-0.056132856,0.070406851,-0.033381713,-0.012197903,-0.135197829,-1,0
388,36047044900,1.111650749,0.027777778,-0.146825397,-0.183673469,53,0.330218971,0.281332022,0.000865767,-0.150187698,0.031837607,0.013622291,-0.06881866,0.047451338,-0.777777778
389,36047045000,1.973416362,0.25,0.090909091,-0.333333333,,0.1252534,0.195882927,0.032128612,0.54887218,-0.038709677,0.12670068,0.247058805,,1
390,36047045200,1.973631285,,1,1.333333333,,0.146915358,0.070563291,0.076194163,0.096024084,-0.036345382,0.00152027,-0.228024689,-0.220400702,
391,36047045300,1.273556934,0.35483871,0.087248322,0.284090909,,0.319689937,0.309789524,0.033156444,0.127772976,0.031884058,-0.001890492,-0.074992551,-0.234903908,0.4
392,36047045400,1.973471324,-0.4,-0.62962963,-0.5,,0.163114181,0.08585636,-0.031645562,-0.105747224,0.049596774,0.046067598,0.136147228,-1,-0.5
393,36047045600,2.372110514,0.6,0.333333333,-0.176470588,,0.122623539,0.118147344,-0.016393489,0.039593048,-0.004799451,0.041601899,0.204782267,-0.331805247,-0.375
394,36047045800,2.37221796,-0.75,-0.423076923,-0.615384615,,0.041040763,0.114054982,0.064203631,0.130705394,0.016617308,-0.032907737,-0.328748155,,
395,36047046000,2.442684929,-0.333333333,-0.269230769,-0.40625,,0.225413057,0.065623183,-0.074975237,-0.000805433,-0.019049529,0.02972672,-0.234229932,,0
396,36047046201,2.442685617,0.4,-0.385542169,-0.416666667,,0.109999417,0.113192277,0.007821195,-0.096314429,0.012400894,0.031950606,0.127357182,,2
397,36047046202,1.993934489,-0.333333333,0,0.090909091,,0.135978808,0.202138393,0.050205492,-0.103928333,0.105759969,-0.022495362,0.203822815,0.476380055,0
398,36047046400,2.980930678,1,0.285714286,0.857142857,,0.19091274,0.184634418,0.022878282,0.202305817,-0.022521574,-0.128498728,-0.014982226,,2
399,36047046800,2.980681437,-0.6,0.0625,-0.238095238,,0.177279128,0.291229675,-0.030954686,0.233009424,-0.015772224,0.033888889,-0.135013661,,
400,36047047000,2.980978389,0,0.555555556,0.214285714,,0.230238196,0.242687885,-0.067712189,0.041009937,0.010550547,0.085656894,-0.22207959,-0.692946918,0
401,36047047200,2.980978389,-0.333333333,0.136363636,-0.0625,,0.286914939,0.174880914,-0.00887078,0.060673586,-0.027405728,-0.037280702,0.121766436,,0
402,36047047400,2.980978389,0,-0.291666667,-0.444444444,,0.256156535,0.22111733,-0.061454463,0.009093525,0.042194825,8.62E-05,0.127155436,0.128732573,
403,36047047600,2.980976979,1,0.05,0,,0.151624958,0.229239847,-0.103840261,-0.233504431,0.071412275,0.028368794,0.078623601,-0.585671512,
404,36047047700,1.112250455,0,-0.070588235,-0.142857143,,0.29956157,0.269597401,-0.030850997,0.007638154,0.069755336,0.031976744,0.265497926,0.372875175,-0.5
405,36047047800,2.980851054,0.666666667,0.029411765,0.093023256,,0.170962215,0.269016133,0.039583358,0.045288255,0.041560799,0.037335122,-0.092339543,-0.034284505,0.25
406,36047048000,2.442662678,0.523809524,0.018867925,-0.030769231,,0.146223281,0.264354459,0.118134089,-0.005005167,0.013341672,-0.078564318,-0.083993057,0.027454345,-0.6
407,36047048100,1.111651314,-0.205882353,0.157142857,0.02173913,,0.229052125,0.314795924,-0.036869278,0.014879602,0.080038113,0.008976792,-0.439363183,,0
408,36047048200,2.442639986,0.263157895,0.320754717,0.3,,0.128805865,0.221347529,-0.065400769,0.13372093,-0.009894459,0.009636368,-0.180628715,-0.647957186,-0.444444444
409,36047048400,1.971256538,-0.346153846,0.140625,-0.095238095,,0.084094261,0.292375232,-0.01030595,-0.130095276,0.061379928,0.050209205,0.093936254,0.107393728,0.333333333
410,36047048500,1.370211839,1.043478261,-0.019417476,-0.165413534,,0.170010161,0.252603183,-0.059327965,0.116347004,0.061928635,-0.017802661,-0.083423452,-1,0
411,36047048600,1.971251512,0.038461538,-0.337837838,-0.326530612,,0.164773427,0.275175923,-0.016393359,0.012497471,-0.031559964,0.004927946,-0.152199348,,0.083333333
412,36047048800,1.971238548,1.25,-0.288888889,-0.333333333,,0.119056581,0.256243094,0.038374169,0.005115385,-0.01861764,-0.062344322,-0.3315434,,0.125
413,36047048900,1.370210448,-0.085106383,-0.091549296,-0.12345679,,,0.165061232,-0.019326091,-0.050671175,0.020076078,0.020166235,0.048228248,,
414,36047049000,1.971238548,-0.04,-0.323529412,-0.420289855,,0.099405277,0.223010703,0.01494474,0.467903036,-0.118181818,0.055227354,-0.264095109,,-0.333333333
415,36047049100,1.111691678,-0.189473684,0.170868347,0.208333333,,0.233075362,0.221602843,0.073458599,-0.00984366,0.015131286,0.029912874,0.487546865,0.995876341,0
416,36047049200,1.97127149,-0.142857143,-0.426229508,-0.425,,0.223340612,0.223290775,-0.094583479,0.002773805,0.185918086,0.111030933,0.144446323,,-0.583333333
417,36047049300,1.370197132,0.377358491,-0.179775281,-0.298245614,,0.270328361,0.257677527,0.038659171,0.021461471,0.040165706,0.005435902,0.069506134,-0.136296057,0.75
418,36047049400,1.97121245,-0.5625,0.209302326,0.136363636,,0.13013357,0.297369261,0.05382141,0.118214233,-0.042158859,-0.017182264,-0.016978758,0.00071266,0.428571429
419,36047049500,1.111631737,0.45,0.056074766,-0.014492754,,0.282426466,0.236130722,0.072908866,0.178885988,-0.026151095,-0.007138695,0.417858954,0.35407373,0.8
420,36047049600,1.971224037,-0.083333333,-0.177083333,-0.31884058,,0.147404609,0.230609103,0.065344621,0.12484994,-0.071721311,-0.025175901,-0.137245847,-0.132868364,-0.3
421,36047049700,1.111630341,-0.272727273,-0.411111111,-0.508196721,,0.288348518,0.256297607,0.022334228,-0.094953337,-0.02204485,0.01905591,-0.064686095,,1.666666667
422,36047049800,1.971246429,-0.45,0,-0.446808511,,0.178221081,0.292324272,-0.005071683,0.053470187,-0.025023386,0.037417176,-0.170033054,-0.040692011,0.75
423,36047049900,1.161828408,2,-0.326086957,-0.514285714,,0.334761694,0.332122301,0.021990666,0.014436464,0.018320611,0.030335258,-0.179746838,0.33822208,-0.666666667
424,36047050000,1.403151714,0.142857143,-0.068181818,-0.148148148,,0.197224899,0.41401778,0.0027144,-0.025832237,0.039234224,-0.034244265,-0.098822416,0.341356877,0.142857143
425,36047050100,1.106147858,-0.1,-0.048780488,0.082191781,,0.27645048,0.206599752,0.014517226,0.071700104,-0.01772968,-0.002250563,0.019182204,,2
426,36047050202,1.403140278,-0.444444444,0.818181818,0.875,,0.194642851,0.227688951,-0.041164154,0.303813577,-0.112841945,-0.049847905,-0.107969818,,0
427,36047050300,1.111636368,-0.0625,-0.34375,-0.483870968,,0.293038489,0.286283415,-0.009461124,0.13973204,-0.101646542,0.12716933,-0.302820093,-1,-0.5
428,36047050400,1.403193528,-0.375,-0.360465116,-0.53125,73,0.25046643,0.345593537,-0.064054699,-0.044208318,0.009020348,-0.053614989,-0.055447674,0.186819165,-0.333333333
429,36047050500,1.111659588,0.039215686,-0.234375,-0.233870968,,0.233723033,0.277413742,0.024947552,0.022405348,0.026860775,-0.073920781,-0.034301527,,-0.5
430,36047050600,2.442589083,0.147058824,-0.100775194,-0.252873563,,0.274884745,0.231711511,-0.021602716,-0.012144166,0.064777328,-0.007148094,-0.068456928,0.342907527,-0.625
431,36047050700,1.683178763,-0.111111111,-0.287878788,-0.376470588,,0.188675426,0.247813879,0.043856001,0.039804082,-0.072319729,0.040096687,0.202098697,-0.041908686,2
432,36047050801,2.442676479,-0.195652174,0.213740458,0.101123596,,0.234804378,0.249519368,0.073961606,0.124650518,-0.048633627,-0.086206486,-0.464534596,-0.069635126,0.625
433,36047050803,2.442581113,0.476190476,0.485714286,0.208333333,,0.279599373,0.323927313,0.107531962,0.068441261,0.073649337,-0.011915141,-0.302489573,0.03338229,-0.571428571
434,36047050804,2.442629076,-0.288461538,-0.025862069,0.056338028,,0.302388939,0.323320468,0.062608221,-0.003469469,0.080305424,0.040993003,-0.197845523,,-0.285714286
435,36047050900,1.768730233,0.714285714,0.152173913,0.090909091,,0.186729586,0.012140428,0.093567333,-0.033941762,-0.153638359,-0.099448006,-0.129387337,-0.07575745,0
436,36047051001,2.442685694,0.233333333,-0.136752137,-0.236842105,,0.269436838,0.338882544,0.052410061,0.125507534,0.011678832,0.104733433,0.022591067,,0.5
437,36047051002,2.442704549,-0.037037037,0.03030303,0.029411765,,0.288686308,0.256350093,-0.037191463,0.097907877,0.119520897,0.006369874,-0.146905913,0.211732977,0.666666667
438,36047051100,1.111639581,0.020408163,-0.112582781,-0.092783505,,0.260461753,0.289154703,0.02422327,0.093600026,0.004713424,0.022993666,0.331349271,-0.269339823,0.333333333
439,36047051200,2.442685695,0,-0.090909091,-0.139240506,,0.249048877,0.305995313,-0.056365548,0.095987562,0.022529971,-0.021756583,0.076876553,,0.666666667
440,36047051300,1.187916367,0.088235294,0.127516779,0,,0.301641746,0.224738803,0.066846123,0.013457603,0.086198547,-0.05306465,-0.405680641,,0.8
441,36047051400,2.442685694,0.095238095,-0.131034483,-0.130434783,,0.232885589,0.319268436,0.062800924,-0.005078253,0.029538741,-0.020645762,-0.147841182,-0.051257773,0.571428571
442,36047051500,0.985602115,0.166666667,-0.292134831,-0.173076923,,0.31430678,0.269771292,0.189466326,0.169575437,-0.212806424,0.056027699,-0.456726433,,-0.25
443,36047051601,2.442698049,0.045454545,0.063063063,0.045454545,,0.271371433,0.198288603,0.066911084,0.233024736,-0.053374391,-0.019248483,-0.283702282,,-0.416666667
444,36047051602,2.442709036,-0.235294118,0.13,0.166666667,,0.216148551,0.292293261,0.115998884,0.270734032,-0.016237822,-0.00940247,0.136008268,-5.35E-05,-0.769230769
445,36047051700,0.985510702,0,-0.366972477,-0.482352941,33,0.09456763,0.339417086,0.054554667,-0.075644256,0.022151899,0.003241672,-0.199520488,-0.147673075,-0.4
446,36047051800,2.442685695,-0.25,-0.303797468,-0.5,,0.157104481,0.229392959,-0.072392928,-0.132529776,0.058107825,0.027947703,-0.31421631,-1,-0.6
447,36047051900,0.985520445,0.269230769,0.022727273,-0.179775281,,0.175319217,0.207156698,0.114677706,0.058412852,-0.014560932,-0.059270668,0.060216937,0.856934969,0.4
448,36047052000,2.442685695,0.260869565,-0.221238938,-0.316455696,,0.293938919,0.238377288,0.015330764,0.186760025,-0.030977735,-0.007227891,0.092291665,-0.471912477,-0.333333333
449,36047052300,1.187935264,0.073170732,-0.086956522,-0.266666667,,0.233428722,0.166390389,-0.02328057,-0.017434302,0.03014553,-0.000286814,0.052711163,,-0.642857143
450,36047052500,1.187940488,0.625,-0.187165775,-0.181034483,82,0.203030185,0.183711639,0.016177393,0.290096699,0.029086579,0.027346085,0.158828913,-0.04304243,0
451,36047052600,2.442670742,0.666666667,0.058823529,0,,0.295025224,0.282328856,-0.047962599,-0.008527402,0.054816514,0.024577167,-0.054211769,0.359141777,1.4
452,36047052700,1.187942102,-0.020833333,0.085714286,-0.058333333,,0.173201448,0.158302572,-0.027143933,0.216913372,-0.05255986,0.034358639,-0.160579521,-1,0
453,36047052800,2.442677534,-0.368421053,-0.128205128,-0.076923077,,0.265592073,0.136369147,0.028757594,0.092905482,0.021770384,0.022634998,-0.486681392,,
454,36047052900,1.768389907,0.666666667,0.063492063,0.379310345,,0.197655317,0.043020898,0.052078085,-0.014673675,0.056560616,-0.056158478,-0.273776427,,
455,36047053000,2.372375286,-0.1,-0.129032258,0.088235294,,0.144578578,0.121677528,0.043658489,0.098891959,-0.030721369,-0.046581338,-0.150533285,-0.108131179,-0.333333333
456,36047053100,1.683181707,0.818181818,0.072727273,0.058823529,,0.196534915,0.126146385,0.003249776,0.014346737,-0.013294423,-0.00514281,-0.212275226,0.1360745,
457,36047053200,2.37220512,2,0.181818182,0.130434783,,0.146735972,0.051749688,0.056321353,0.256868104,-0.016891892,0.010436433,0.257442247,,
458,36047053300,1.768819925,1.25,-0.2,-0.259259259,,0.020575076,-0.017810703,-0.012165152,0.041326262,-0.002557109,0.067794096,0.43244023,-0.01964665,1
459,36047053400,2.37209824,-0.052631579,-0.032786885,-0.088235294,,0.156311973,0.063813559,-0.003548587,-0.166784931,0.023344191,-0.003241296,0.364704623,0.002667918,0.5
460,36047053500,1.768346242,-0.142857143,-0.090909091,-0.212121212,,0.104753143,-0.001662079,-0.060332888,0.06196368,-0.079372299,0.004161347,-0.215704923,,0
461,36047053700,1.768759765,0,-0.086956522,-0.15625,,0.040225256,0.123761141,0.043337164,0.083655963,-0.012475538,-0.037813323,1.724282839,0.515678546,0
462,36047053800,2.372101251,-0.125,0.086206897,0.151515152,,0.068065833,0.006978797,0.017819473,0.146697558,-0.015296757,0.005790397,0.1675904,,0
463,36047053900,1.768814527,,0.2,0.666666667,,0.036997742,-0.03830702,-0.021986443,0.010254056,0.007278299,0.065960265,-0.108200146,,
464,36047054200,2.372088143,-0.105263158,0.40625,0.375,,0.124529541,0.147777626,-0.03750801,0.198692612,0.023102968,0.006187523,-0.212217074,0.205304069,-0.666666667
465,36047054300,1.155422154,0,0.909090909,0.5,,,0.271454431,-0.081151882,0.289189189,-0.004489041,-0.0855511,-0.085445804,,0
466,36047054400,2.372122468,-0.857142857,0.21875,0.45,,0.138126122,0.043923656,0.051747653,0.019796189,0.01703163,0.050154014,0.261070179,,0
467,36047054500,1.768659843,0.083333333,-0.188034188,-0.185714286,,,0.017878851,0.125958836,0.089614136,0.006403248,-0.015490021,-0.105372812,,
468,36047054600,2.372864834,-0.615384615,-0.142857143,0.060606061,,0.063251884,0.120155482,-0.006282303,0.180651437,-0.047635426,-0.068345324,0.102119816,,0.333333333
469,36047054700,1.187936906,0.172413793,0.141176471,0.2,216,0.23400723,0.18268168,0.019917179,0.041410002,0.014743973,-0.004268717,-0.574736128,-0.60806488,-0.5
470,36047054800,2.860753886,-1,-0.36,-0.277777778,,0.084641435,0.125087036,-0.01139996,0.03149085,-0.013481508,0.07170962,-0.112781946,,-0.5
471,36047054900,1.187939057,0.785714286,0.108108108,0.078431373,75,0.280241777,0.196780098,0.036494287,0.331878371,-0.056955093,0.041938834,0.065895728,,-0.75
472,36047055000,2.859943377,-0.166666667,0.073170732,0.318181818,,0.133475743,0.117565977,-0.028312041,0.303072593,-0.055283861,0.175509948,-0.111374401,0.003135717,0
473,36047055100,1.18793692,0.225806452,-0.022222222,0.057471264,,0.23551657,0.215588921,-0.045291604,0.141291874,-0.011335852,0.056029207,0.174516048,,-0.111111111
474,36047055200,2.860740697,0.444444444,-0.188811189,-0.033333333,,0.143977775,0.065371617,-0.025479689,-0.040573477,0.06645768,-0.017340116,-0.018404904,-1,0.777777778
475,36047055300,0.985514481,0.096774194,0.011560694,0.036363636,88,0.154586398,0.232967486,-0.019316981,0.196479996,0.037045559,-0.054767319,-0.461799745,-0.318788772,0.666666667
476,36047055400,2.286988065,-0.034482759,-0.03875969,-0.048192771,,0.192527058,0.067565012,0.013654438,-0.007080841,0.036920849,0.059214045,0.048291902,-0.025770257,1.4
477,36047055500,0.985545295,0.290322581,-0.082417582,-0.11965812,761,0.226654331,0.203171379,0.073387465,0.157251132,0.023091725,0.014118483,-0.090451981,0.166539623,-0.5
478,36047055600,2.286980724,0.5,-0.029411765,-0.041666667,,0.084567503,0.121152871,0.018657831,0.123516958,0.017711489,0.120804078,-0.232506792,,
479,36047055700,0.985518545,-0.111111111,-0.214876033,-0.271604938,,0.106772921,0.248216376,0.072147773,-0.05345796,-0.025864965,0.044307197,-0.13463692,-0.144163819,-0.5
480,36047055800,2.860751571,-0.375,0.09375,-0.05,,0.171667612,0.093606236,0.051247777,-0.150996562,0.039064177,-0.092075427,0.013834502,,0
481,36047056000,2.860761074,3,0.608695652,0.4,,0.181993537,0.140350935,-0.001086718,0.23285577,-0.08508791,-0.058911696,-0.56360029,,
482,36047056100,1.146213468,0,0.06626506,0.307692308,,0.29338933,0.247556261,0.052280986,-0.0241125,0.02627098,-0.020779221,-0.184454368,,2.25
483,36047056200,2.860761073,0,-0.454545455,-0.533333333,,0.122713457,0.043977056,0.042133063,-0.024528302,0.016375056,0.055527383,0.560866726,-0.20278126,
484,36047056300,1.161846721,0.097560976,0.046153846,0.138888889,93,0.278226214,0.121576038,0.056871047,-0.004219789,-0.0502693,-0.018538405,0.111187523,,0.833333333
485,36047056400,2.860762759,0.333333333,-0.677419355,-0.708333333,,0.063791542,0.091525348,0.008251352,0.194095416,0.041426324,-0.026297485,-0.123453531,,-0.428571429
486,36047056500,1.16184672,0.25,0.2,0.108695652,,0.257767395,0.146243856,0.01503995,0.155994646,-0.062470971,-0.015444015,-0.221107392,,0.166666667
487,36047056600,2.860767355,0,0.19047619,0.08,,0.221820052,0.09890471,-0.065162032,-0.016300037,-0.047400962,0.013953488,-0.183265886,-0.511852156,
488,36047056800,2.860772958,4,-0.076923077,-0.2,,0.199110728,0.083430311,-0.010854028,0.020946685,-0.028022833,-0.043338008,0.556756814,0.078371132,
489,36047056900,1.161296577,0.714285714,-0.166666667,-0.291666667,,0.264213202,0.220844364,0.050977654,0.144337726,0.023678546,0.036545715,0.102968443,-0.143315488,-0.714285714
490,36047057000,3.13053109,-0.225806452,0.183098592,0.295454545,,0.33245678,0.21581844,0.044263577,0.072884615,0.000506971,0.009859886,0.01212924,,0.2
491,36047057100,1.16184672,0.611111111,0.196078431,-0.088235294,,0.273279282,0.250504938,0.015182699,-0.021928851,0.027382256,0.021579644,-0.242415873,,1.25
492,36047057200,3.130553328,0.095238095,0.053811659,0.050724638,,,0.101155709,0.075898371,0.017064846,0.012649945,0.007147654,-0.143312488,,0.333333333
493,36047057300,1.161846721,-0.0625,-0.344262295,-0.324324324,,0.239241427,0.245662537,0.004631649,0.084610175,0.014128035,0.013571516,-0.092672253,,-0.818181818
494,36047057400,2.860774607,-0.5,-0.2,-0.142857143,,0.308640335,0.182212285,0.008330552,0.091758209,-0.04850408,0.00996601,0.10840353,-0.801799911,
495,36047057500,1.161846721,-0.03125,-0.267175573,-0.253012048,98,0.297380638,0.161785054,-0.056107298,-0.066472897,0.036180631,0.048072873,-0.513282599,,-0.357142857
496,36047057600,2.860762028,-0.833333333,0.133333333,-0.041666667,,0.127714673,0.139756842,-0.02312708,-0.024916606,-0.025273224,0.007604271,-0.252512435,-0.105568617,-0.4
497,36047057800,2.860771207,-0.434782609,-0.180555556,-0.212765957,,0.116961083,0.082488858,0.022085857,0.07928227,-0.027461351,0.0196447,0.018178946,,0.666666667
498,36047057900,1.16184672,0.357142857,0.182795699,0.396226415,50,0.277737896,0.165874492,0.05413393,0.076690265,0.045189844,0.106237817,0.026539974,,1
499,36047058000,2.860737632,-0.384615385,0.255813953,0.346153846,,0.112311098,0.06377793,-0.035258768,-0.093054702,0.026719229,-0.03473502,-0.338073028,-0.19414868,1.142857143
500,36047058200,2.28699075,0,-0.413043478,-0.586206897,,0.106374756,0.130667091,-0.06349205,-0.072182857,-0.027027027,-0.079746018,0.008214179,-0.241504911,0.1
501,36047058400,2.286969458,-0.388888889,0.057692308,-0.01369863,,0.22488077,0.077433206,-0.069936411,-0.04462908,-0.01295749,0.047289165,0.41877325,-0.081771273,-0.1
502,36047058600,3.130305041,-0.3,0.428571429,0.090909091,,0.193012508,0.168023934,0.032355267,0.07014455,0.016093636,-0.038665756,-0.160872082,,-0.666666667
503,36047058800,2.287031141,1.142857143,-0.224489796,-0.172413793,,0.255946567,0.106354048,0.055349597,0.104480021,0.014347529,0.005664363,-0.058718298,,0.5
504,36047058900,1.161847062,-0.2,0.073170732,-0.071428571,,0.292689187,0.250434324,0.019036868,-0.01347329,0.027181299,-0.005875441,-0.078360425,,1
505,36047059000,3.129458815,0.1,0.489361702,0.615384615,,0.226599962,0.074677873,-0.001584687,0.106683805,-0.01800526,0.083211812,-0.217170046,,-0.2
506,36047059100,1.161773312,0.461538462,0.4,0.555555556,,0.299213764,0.274769591,0.015453108,0.152746564,0.005019815,0.017874876,-0.112202242,,
507,36047059200,3.130542074,0.052631579,0.095890411,0,,0.236599332,0.094091109,-0.042835449,-0.092848735,-0.018402342,0.003070059,-0.087725754,0.04460361,0.5
508,36047059300,1.161821694,0.166666667,-0.352941176,-0.5,,0.318787024,0.21685266,0.017190749,-0.095876529,0.044749555,-0.014974475,0.070949938,0.807524177,-0.666666667
509,36047059401,3.130549386,0.210526316,0.126984127,0.023809524,,0.249517342,0.086911658,0.039147308,0.212518126,-0.048230876,0.038538745,0.096652572,-0.080950827,2
510,36047059402,3.130539942,0.066666667,0.030769231,-0.162790698,,0.296316276,0.077567535,0.080548173,0.02187669,-0.035152636,0.018753122,0.00221791,-0.236744937,0
511,36047059600,3.130553329,4,0.685714286,1,,0.253215676,0.071889788,0.030599858,-0.018625248,0.051558472,0.090726134,-0.255188567,,-0.428571429
512,36047059800,3.130493816,0.2,0.36,0.428571429,,0.306003865,0.112179458,0.021813959,0.111455206,-0.021113244,0.115903092,-0.01663365,,-0.571428571
