,GEOID,pickups_intract,NYPDviolation,NYPDmisdemeanor,NYPDfelony,units,CUR_FV_T_perSQFT_x,NEW_FV_T_perSQFT_x,HousepriceDiffC1,CUR_FV_T_perSQFT_y,NEW_FV_T_perSQFT_y,HousepriceDiffC2,Pop_Den_16,Median_Household_Income_16,Gini_Index_16,Ave_Commute_Min_16,Unemployed_rate_16,Moved_in_4years_16
488,36047056600,8346.875861,11,50,27,,315.9110875,385.9865012,70.0754137,253.0132055,278.0374031,25.0241976,38775.07836,60772,0.416,50.69767442,0.048006509,0.00723182
489,36047056800,5733.064391,5,12,8,,292.9478582,351.2769196,58.3290614,233.8332558,253.342037,19.5087812,30050.95693,81250,0.3746,47.83309958,0.020592021,0.035113387
490,36047056900,34175.51036,24,55,34,,313.3259637,396.1108198,82.7848561,258.3293502,315.3799312,57.050581,30516.96489,81375,0.428,34.20600858,0.038033395,0.006016043
491,36047057000,8472.309241,24,84,57,,257.8193693,343.5331666,85.7137973,236.7817904,287.8836671,51.1018767,34234.13463,61369,0.3947,47.46341463,0.068371317,0
492,36047057100,46962.6663,29,61,31,,387.0901075,492.8738143,105.7837068,240.0334294,300.1629888,60.1295594,58097.56583,57269,0.469,38.82002647,0.032182104,0
493,36047057200,7866.889765,69,235,145,,,,0,284.9035672,313.7231894,28.8196222,56662.532,18774,0.4643,56.40026864,0.178739417,0
494,36047057300,45427.08352,15,40,25,,366.3796651,454.0328591,87.653194,265.122567,330.2532493,65.1306823,36325.60175,76875,0.4594,34.46143155,0.072274882,0
495,36047057400,7746.881305,1,16,12,,248.6973009,325.4553192,76.7580183,239.3790353,282.9968363,43.617801,47259.58581,90938,0.4198,42.41857242,0.073800738,0.002422984
496,36047057500,50007.41264,31,96,62,98,336.7191086,436.8528519,100.1337433,231.7722166,269.2694972,37.4972806,52582.27079,74193,0.3809,33.53833193,0.025898724,0.009561753
497,36047057600,7717.940416,1,34,23,,296.7372004,334.6348948,37.8976944,244.6480208,278.8392557,34.1912349,48973.07191,67232,0.4281,47.35740072,0.083866837,0.002355316
498,36047057800,8381.007388,13,59,37,,384.1996312,429.1360362,44.936405,231.7703432,250.8888141,19.1184709,50105.61277,40962,0.4781,42.8250774,0.031864407,0.000605877
499,36047057900,194379.4194,19,110,74,50,289.2855742,369.631141,80.3455668,236.6938879,275.9553663,39.2614784,4113.207404,60833,0.4487,36.50584795,0.034076016,0
500,36047058000,7719.735901,8,54,35,,351.2536204,390.7033002,39.4496798,256.0948311,272.4280292,16.3331981,62986.07376,36890,0.4688,45.36745407,0.035181872,0.005453129
501,36047058200,10288.64543,8,27,12,,367.6228485,406.7286393,39.1057908,218.0878173,246.5847179,28.4969006,47299.42035,40592,0.45,42.33168317,0.126419379,0.00752909
502,36047058400,11988.65599,11,110,72,,321.7613761,394.119322,72.3579459,295.6510383,318.5442461,22.8932078,42270.91579,56343,0.4342,51.31716907,0.0446796,0.009526938
503,36047058600,5278.405748,7,40,24,,301.4468478,359.6298598,58.183012,268.8772367,314.0550478,45.1778111,43482.07086,60781,0.4167,45.18270945,0.052797478,0
504,36047058800,10165.10117,15,38,24,,276.1974494,346.8892383,70.6917889,242.8134897,268.6376873,25.8241976,60023.9687,68438,0.4454,42.23790323,0.090497738,0
505,36047058900,114584.6068,8,44,26,,353.5676179,457.0530364,103.4854185,258.8088611,323.6234834,64.8146223,10802.47356,81202,0.3779,36.7826087,0.053200333,0
506,36047059000,5120.15502,11,70,42,,270.7935707,332.1553834,61.3618127,233.0466585,250.4500873,17.4034288,30886.49688,55104,0.4854,42.24526066,0.063249727,0.003747323
507,36047059100,50906.15062,19,70,42,,388.9779517,505.3655089,116.3875572,246.2851449,313.9568134,67.6716685,52651.52796,88222,0.3804,38.67924528,0.053796391,0.002347418
508,36047059200,7081.549903,20,80,48,,275.472058,340.6485629,65.1765049,245.9227464,269.0618904,23.139144,51987.3014,55485,0.4694,49.1504329,0.070604522,0.004159926
509,36047059300,50223.25483,7,22,11,,333.646797,440.0090665,106.3622695,252.6589225,307.448682,54.7897595,28514.81672,66020,0.4109,40.38604651,0.100775194,0.005339806
510,36047059401,13581.98832,23,71,43,,264.3285908,330.2831583,65.9545675,258.2193242,280.6615938,22.4422696,49525.39701,51007,0.4815,45.69570478,0.115712546,0.006004503
511,36047059402,10412.99542,16,67,36,,257.3492984,333.6060841,76.2567857,265.6590604,286.2655788,20.6065184,41804.57189,69926,0.4172,45.84389048,0.089711641,0.003677182
512,36047059600,5588.945092,20,59,50,,248.0577385,310.8698464,62.8121079,252.4459405,270.5942257,18.1482852,37798.46591,60278,0.4487,47.99194991,0.058101473,0
513,36047059800,6432.814465,6,34,20,,245.1305636,320.1414636,75.0109,269.1495043,299.3425498,30.1930455,46283.21654,70703,0.459,43.52022059,0.112164297,0
514,36047060000,14205.16876,22,109,70,,264.5837721,312.5989426,48.0151705,237.669628,280.27635,42.606722,37485.37463,53359,0.4379,46.17380026,0.05636258,0.004412924
515,36047060600,5768.1733,11,92,60,,284.5517879,332.5260642,47.9742763,224.2081121,232.8792165,8.6711044,37410.17312,43452,0.4471,39.71596032,0.132416787,0.003895598
516,36047060800,13533.75053,30,107,70,,297.26186,340.7445827,43.4827227,231.5746801,271.7379653,40.1632852,20454.28355,41310,0.4993,46.25694444,0.084234491,0.008905013
517,36047061002,11042.91975,11,35,27,,453.7999308,516.8687622,63.0688314,219.7644612,252.9319639,33.1675027,49243.49347,63854,0.5485,47.77777778,0.018526887,0
518,36047061003,3888.760577,5,34,24,,271.244077,318.3336321,47.0895551,188.1865059,208.3753145,20.1888086,63129.96136,42279,0.425,39.06294707,0.079345088,0
519,36047061004,10946.14628,35,94,57,,286.6966946,317.912432,31.2157374,200.8234928,225.7380908,24.914598,70448.81658,23185,0.5212,49.31556196,0.069845253,0
520,36047061200,6654.614413,4,28,21,,440.7003367,537.897581,97.1972443,176.4720675,223.8613585,47.389291,11484.28865,66094,0.48,32.17444717,0.087443946,0
521,36047061600,24490.06342,7,43,25,,446.8645266,549.3948638,102.5303372,229.8817277,260.0791151,30.1973874,5557.582667,70667,0.5085,39.63973799,0.078498294,0.005685407
522,36047062000,10751.04852,5,24,17,,510.2772237,615.4841989,105.2069752,221.1103635,253.0647326,31.9543691,15449.6673,116016,0.5001,39.27701674,0.077348066,0.023048717
523,36047062200,8392.463199,24,59,35,,309.4361838,361.6529865,52.2168027,234.3477381,257.8907368,23.5429987,32687.61836,62344,0.4731,47.71463614,0.075033201,0
524,36047062600,10273.68189,11,58,35,,241.2687196,322.0633525,80.7946329,258.2456614,279.732848,21.4871866,24038.57914,39831,0.4124,43.68120457,0.157312253,0.013089907
525,36047062800,24826.72871,17,88,48,,295.3370346,379.1826989,83.8456643,271.2827818,288.8123944,17.5296126,16287.15661,71265,0.4291,36.73565381,0.132966168,0.004534213
526,36047063200,3792.039278,3,11,8,,284.8129191,375.4744636,90.6615445,185.4407431,213.0430049,27.6022618,36301.02922,75417,0.4291,41.67164179,0.115479115,0
527,36047063600,2642.310316,5,19,12,,322.0752258,395.1430342,73.0678084,196.4999457,208.213859,11.7139133,32442.24912,94063,0.3585,41.22807018,0.109118087,0
528,36047063800,6773.108422,6,9,6,,317.3322226,362.0587851,44.7265625,178.028207,205.7166686,27.6884616,30588.21187,81667,0.4212,46.97388633,0.051948052,0.003084516
529,36047064000,3545.713693,1,13,8,,378.5701459,411.2461399,32.675994,303.5154716,322.033692,18.5182204,30103.77106,112765,0.3641,41.1659808,0.022670025,0
530,36047064200,11438.78206,9,51,29,,429.6187327,456.0134249,26.3946922,205.8544237,225.398469,19.5440453,26002.34695,60682,0.4968,38.29764454,0.04875717,0
531,36047064400,4607.482273,10,34,14,,350.1730288,394.4134741,44.2404453,203.23196,218.6612907,15.4293307,37758.45,86979,0.467,38.64711033,0.016393443,0.008107155
532,36047064600,3828.641667,6,12,6,,363.4055078,391.0048818,27.599374,199.5843908,213.1733435,13.5889527,35667.14129,94271,0.3761,38.53266888,0.066282421,0
533,36047064800,3502.377454,5,27,16,,353.6509788,360.7323098,7.081331,247.6614777,242.5544763,-5.1070014,36066.54253,72143,0.3355,44.26470588,0.035389282,0
534,36047065000,8725.187111,10,20,12,,314.7561422,336.9104289,22.1542867,202.621396,235.5026762,32.8812802,20800.55104,53600,0.4808,46.74023769,0.121037464,0.012734082
535,36047065200,4050.424337,11,27,16,,376.9035374,415.3539586,38.4504212,209.4597771,235.7722978,26.3125207,16677.27366,86250,0.4225,46.69117647,0.024,0
536,36047065400,3502.271253,5,28,10,,390.7883634,422.9601103,32.1717469,184.3800322,210.3462158,25.9661836,30152.11434,95400,0.526,37.9252111,0.033783784,0.014172336
537,36047065600,3549.712843,2,13,8,,403.4664133,434.4861799,31.0197666,260.2245353,275.2364124,15.0118771,30912.29206,81827,0.3595,39.25,0.052071006,0
538,36047065800,3544.65204,11,39,16,,286.6701418,356.3035553,69.6334135,204.2682632,215.6559262,11.387663,32745.3248,78882,0.4218,41.08080808,0.06146789,0.007242628
539,36047066000,3520.518544,6,15,9,,291.6707323,376.5948128,84.9240805,197.9423868,232.7160494,34.7736626,37443.39683,97935,0.4606,38.86673662,0.050141911,0.016544118
540,36047066200,5349.907318,7,38,25,,298.2928281,371.8039882,73.5111601,180.0547852,203.3034448,23.2486596,18877.00676,76016,0.3799,41.79946879,0.106184364,0.003586372
541,36047066600,3459.42612,11,79,47,,,,0,160.5646863,193.5199589,32.9552726,0,0,0,,,
542,36047067000,4813.964646,25,124,69,,232.9304055,304.4784443,71.5480388,192.4816357,207.160219,14.6785833,36051.85279,76250,0.411,50.86715867,0.112772586,0
543,36047067200,9145.473218,23,41,30,,311.2420744,317.7483544,6.50628,239.2767478,262.767611,23.4908632,25329.51973,68090,0.397,45.68820225,0.10974106,0
544,36047067400,9931.520177,15,40,27,,318.7136922,336.9648355,18.2511433,235.374189,259.0931133,23.7189243,27924.54667,71652,0.4101,52.79247202,0.054832714,0.022134776
545,36047067600,8155.634079,12,50,32,,295.1327516,301.3516716,6.21892,264.9228378,296.0893058,31.166468,35539.11496,82872,0.3305,50.15453639,0.086743044,0.005641749
546,36047067800,8724.951366,15,37,20,,241.2922615,249.5783246,8.2860631,266.1290323,297.4910394,31.3620071,38595.37395,85234,0.309,47.51515152,0.082361016,0.009338205
547,36047068000,8863.439328,15,55,33,,334.3592028,346.8458358,12.486633,228.1816378,249.399171,21.2175332,32394.21452,70938,0.3637,49.44835681,0.111111111,0.008236434
548,36047068200,10614.78935,20,27,17,,272.4487107,318.2267687,45.778058,232.4827415,256.7242495,24.241508,39689.52418,92632,0.3785,42.09565765,0.088925259,0
549,36047068600,3421.294942,10,107,69,,222.940261,286.1242252,63.1839642,240.0960276,277.1062464,37.0102188,30256.13295,51694,0.4237,43.6462585,0.09895227,0.010011779
550,36047068800,8228.871395,13,23,13,,254.3560892,326.1730273,71.8169381,193.0060888,212.4922364,19.4861476,27003.80087,88125,0.3977,48.06024096,0.08982684,0
551,36047069000,9076.213997,20,53,30,,298.4993019,329.0032353,30.5039334,178.7916982,198.9823652,20.190667,28474.24552,79139,0.3986,49.06282183,0.08537693,0
552,36047069200,9544.729906,14,63,32,,277.5296499,309.4092501,31.8796002,233.2842408,260.5806261,27.2963853,40964.49467,101250,0.3047,45.04166667,0.071383449,0
553,36047069601,9796.386641,35,45,27,,198.1559147,229.6136468,31.4577321,232.0304527,249.5062799,17.4758272,22446.17344,55762,0.4196,49.48793408,0.167684359,0.004309252
554,36047069602,16856.79465,30,77,47,,264.010351,320.209915,56.199564,207.3889987,243.7794886,36.3904899,23778.44943,86362,0.4381,41.38752628,0.04869397,0
555,36047069800,11532.09141,10,284,171,,292.0270814,382.2934533,90.2663719,225.9484645,272.6400735,46.691609,7346.712589,77500,0.3671,40.41556728,0.027261462,0.00867052
556,36047070000,4666.49981,3,21,10,,282.1716986,358.5002996,76.328601,229.5784088,268.88316,39.3047512,22539.70638,55380,0.5075,37.38861386,0.050732807,0
557,36047070201,23677.93114,27,49,32,,321.7593534,384.9116731,63.1523197,225.3536736,259.3945876,34.040914,15107.19428,72750,0.5139,39.99820853,0.080314961,0.0056
558,36047070202,4410.611375,3,23,14,,,,0,227.5174115,231.4268107,3.9093992,7.952733216,0,0,,0,0
559,36047070600,32343.58466,5,30,24,,290.5541234,369.9967463,79.4426229,226.8328564,263.4542903,36.6214339,4060.730184,88837,0.3905,33.86158475,0.072898799,0
560,36047072000,8303.026796,21,38,22,,199.7822101,231.433471,31.6512609,246.7141557,276.0315994,29.3174437,35718.32782,64659,0.3781,52.43902439,0.109481916,0.0073903
561,36047072200,13499.33006,28,112,60,,266.1919154,283.226566,17.0346506,265.0267711,270.5933469,5.5665758,29487.30014,65305,0.3769,46.83184403,0.15874079,0
562,36047072400,10088.1891,26,68,35,,319.2775325,327.6173043,8.3397718,266.9388916,269.6759173,2.7370257,27288.99078,76500,0.3653,57.77953586,0.107536765,0.006442022
563,36047072600,14443.48757,15,59,36,,304.8575242,315.0234901,10.1659659,247.7326325,278.2237337,30.4911012,20321.41973,82024,0.3587,50.3891258,0.160839161,0
564,36047072800,11130.40198,21,72,40,,255.5021351,283.7289008,28.2267657,264.118451,287.9541817,23.8357307,50163.07825,61481,0.4133,52.83123028,0.115335868,0.001957905
565,36047073000,9696.866734,19,71,46,,281.2028222,291.2569972,10.054175,207.6263492,249.3343683,41.7080191,35189.86361,89219,0.3913,52.25583405,0.125617502,0.010292301
566,36047073200,8398.317655,18,38,17,,287.2943007,296.0398681,8.7455674,197.3046227,253.1909432,55.8863205,42621.75634,73580,0.3441,45.1366843,0.101393189,0.00304414
567,36047073400,7931.526721,24,51,31,,286.7285617,303.7285163,16.9999546,264.6918884,297.6139427,32.9220543,38000.08875,83542,0.382,47.48058252,0.058333333,0
568,36047073600,9360.685444,27,73,48,,275.6037796,295.0629918,19.4592122,213.9663438,248.3597093,34.3933655,52835.85409,60353,0.5213,45.05501222,0.087560064,0.007473014
569,36047073800,9478.170064,13,38,27,,290.605084,305.1328099,14.5277259,235.4301924,271.0850892,35.6548968,50330.43819,53571,0.4769,44.8776455,0.050292398,0.002314815
570,36047074000,8523.718127,31,95,64,,268.1543226,280.8354435,12.6811209,248.1835304,279.4118783,31.2283479,66221.82781,58646,0.4168,48.129683,0.080829016,0
571,36047074200,9150.890733,25,62,40,,339.5093567,389.9002876,50.3909309,242.6775009,286.725745,44.0482441,51866.02241,77870,0.4061,39.86914601,0.07748184,0.002888504
572,36047074400,8978.320046,2,18,15,,398.7348062,452.2826031,53.5477969,245.5288135,292.2227002,46.6938867,41609.63827,103611,0.5158,30.07919747,0.05075188,0.0077951
573,36047074600,10553.43718,19,49,30,,337.6728385,363.8710633,26.1982248,211.4202657,231.7869301,20.3666644,30437.26003,85186,0.4233,36.5774156,0.076011846,0
574,36047074800,10119.41276,8,34,24,,424.6089127,479.8923619,55.2834492,276.7712815,312.9229376,36.1516561,27330.35948,72250,0.5018,40.36363636,0.054393305,0
575,36047075000,9940.418384,4,17,11,,390.0767191,443.4414635,53.3647444,219.5699617,275.5653568,55.9953951,42220.59795,52731,0.4379,37.71210677,0.116169545,0.008954155
576,36047075200,9927.881825,3,11,6,,459.046379,478.5940733,19.5476943,212.8852915,259.3491971,46.4639056,13847.64421,125750,0.5152,34.64373464,0.046770601,0
577,36047075400,9942.288607,1,16,12,,472.2684264,525.0667629,52.7983365,269.6267912,320.5907232,50.963932,23427.6574,117885,0.337,29.78571429,0.066761364,0
578,36047075600,9947.108344,4,22,17,,485.2239343,510.7220584,25.4981241,206.2064452,220.2926438,14.0861986,31683.49907,83026,0.4786,36.14763552,0.055611729,0.009596929
579,36047075800,11765.02661,3,16,10,,498.99066,518.9274348,19.9367748,189.4141104,223.6747978,34.2606874,22271.136,84318,0.5368,40.57959815,0.132075472,0.004561003
580,36047076000,10407.98236,14,28,15,,444.2811278,509.4411625,65.1600347,255.5667299,287.5975133,32.0307834,42162.79446,42955,0.581,39.91313789,0.085146641,0.004087193
581,36047076200,10779.66896,15,49,25,,398.4443574,466.1339664,67.689609,248.2022152,281.2756272,33.073412,65024.13489,44250,0.4917,45.16932753,0.005029721,0.006482282
582,36047076400,21400.10899,9,32,14,,401.6893602,504.0942547,102.4048945,253.5443625,320.64189,67.0975275,61292.38651,54636,0.4354,43.0431131,0.062902427,0
583,36047076600,10936.32392,18,49,33,,371.1824931,460.3484492,89.1659561,270.786086,283.2121503,12.4260643,75054.38934,59653,0.4211,46.20947631,0.066768995,0
584,36047076800,17388.09711,16,89,53,,358.1149434,417.2082947,59.0933513,255.4147471,254.281842,-1.1329051,28157.42586,42500,0.5605,33.80375293,0.108267717,0
585,36047077000,21624.65198,16,53,37,,268.5576398,326.2093359,57.6516961,233.4791813,285.0802583,51.601077,52074.48704,48611,0.4945,46.49038462,0.101256467,0.013875749
586,36047077200,53547.61922,17,76,48,,356.0014505,397.6093171,41.6078666,290.1790129,316.0565756,25.8775627,20517.07763,60518,0.4714,42.53328895,0.046525324,0
587,36047077400,19568.11386,18,62,43,,296.0986116,327.2155503,31.1169387,234.1062942,276.6724851,42.5661909,58753.41587,57022,0.3292,40.48672566,0.039557882,0.01050105
588,36047077600,9792.268628,36,308,203,440,283.3459898,295.0118084,11.6658186,239.3734225,273.2593837,33.8859612,52301.25233,57000,0.357,45.34697048,0.093567251,0
589,36047078000,10175.50759,10,40,24,,276.1845742,308.3265468,32.1419726,233.9231545,243.745696,9.8225415,39558.02369,84159,0.3523,43.19201995,0.083952452,0
590,36047078200,10409.02497,21,60,38,,241.1086572,255.851509,14.7428518,219.6605294,360.4883555,140.8278261,78790.39508,56618,0.3641,45.83371195,0.056338028,0
591,36047078400,10355.42239,14,52,33,,263.4601465,287.2976157,23.8374692,227.806078,273.4328499,45.6267719,41163.95834,79000,0.4572,47.31854839,0.04568902,0.013904547
592,36047078600,22656.37614,84,272,156,,228.2122007,255.9041778,27.6919771,339.4461263,406.4064479,66.9603216,75607.04822,45114,0.4424,41.53639472,0.131546894,0.009785933
593,36047078800,20806.67618,47,142,94,,252.5682281,300.900254,48.3320259,293.2251072,355.6515047,62.4263975,51335.2041,33301,0.48,48.54486661,0.047619048,0.001967858
594,36047079000,20859.21051,54,113,75,,232.8050683,265.1187026,32.3136343,311.105105,384.5102535,73.4051485,72949.03553,41443,0.4365,48.86766076,0.074534161,0.005282724
595,36047079200,24691.36772,63,165,108,,244.3511461,281.4396429,37.0884968,229.3524453,297.2828679,67.9304226,47391.4582,36982,0.4307,49.51446945,0.155657962,0
596,36047079400,25317.26318,95,318,194,,239.0294083,273.5279246,34.4985163,245.8632712,314.9757589,69.1124877,22195.13447,36237,0.4577,45.90909091,0.070374574,0
597,36047079601,17325.46152,41,131,74,,312.2283475,396.8526164,84.6242689,462.6432012,615.5227037,152.8795025,108433.2697,53289,0.4309,41.51614221,0.09914408,0
598,36047079602,21184.85928,53,177,107,,272.948171,342.3068732,69.3587022,373.0865979,431.5412394,58.4546415,93435.57167,40000,0.4169,43.68840219,0.112530915,0
599,36047079801,20351.23941,15,74,49,,442.1750949,583.7499462,141.5748513,536.6834529,633.0854164,96.4019635,63671.20414,71272,0.4613,40.59641533,0.115175482,0
600,36047079802,16692.96567,34,154,76,254,353.472231,456.5743535,103.1021225,327.4007682,419.2986784,91.8979102,141488.5506,60696,0.4062,38.356974,0.112421168,0.007720653
601,36047080000,27256.25443,39,98,60,87,379.9820641,481.7673895,101.7853254,532.1919417,651.8127699,119.6208282,55027.12285,67981,0.4838,46.41047297,0.08497053,0.019510855
602,36047080200,29071.26372,47,155,93,,348.334277,428.5588139,80.2245369,401.2955821,531.3882343,130.0926522,71389.89741,45030,0.4851,43.32810399,0.11714392,0.006377043
603,36047080400,29779.46261,33,129,75,,273.256436,297.1098697,23.8534337,496.2158736,640.6046431,144.3887695,43308.18874,32899,0.574,42.82160625,0.111944605,0.002558363
604,36047080600,26098.02881,24,110,83,,301.5582439,345.2171253,43.6588814,532.2303886,694.7674327,162.5370441,64243.9247,39536,0.4347,36.97077922,0.088628763,0.005467197
605,36047080800,50506.19452,61,176,103,,,,0,503.2736702,647.5566636,144.2829934,10630.76694,9740,0.406,47.65060241,0.56372549,0
606,36047081000,25488.54517,17,91,53,,261.6197496,297.6879199,36.0681703,481.959923,631.4658867,149.5059637,35640.71992,43229,0.4433,43.36004274,0.08287796,0.016274864
607,36047081400,10525.38647,36,66,45,,241.92028,266.6009996,24.6807196,493.8674836,642.5725168,148.7050332,44319.60818,40705,0.4881,45.37437604,0.130985915,0
608,36047081600,11111.54327,30,101,68,,259.1263683,269.97735,10.8509817,452.2667706,589.7133224,137.4465518,37875.1862,41071,0.4394,43.74883287,0.115232833,0
609,36047081800,17993.69641,59,133,79,,221.2539486,263.2176934,41.9637448,408.3217812,539.1357301,130.8139489,74607.42578,47378,0.4457,43.60878661,0.05615942,0.004865104
610,36047082000,23320.02799,71,185,110,,232.9890758,287.5468073,54.5577315,333.509188,409.7597283,76.2505403,85385.94386,36921,0.6519,44.74224344,0.138285263,0.004120313
611,36047082200,26656.96075,61,142,89,,256.5131432,315.3033666,58.7902234,393.2659687,494.3579198,101.0919511,114037.4784,41118,0.4517,47.10015408,0.060547945,0.00311063
612,36047082400,24423.62253,70,154,77,,253.0246742,278.4230856,25.3984114,387.4397604,503.3984753,115.9587149,52695.37572,43155,0.4839,49.76490826,0.143527205,0.011361002
