,GEOID,pickups_intract,NYPDviolation,NYPDmisdemeanor,NYPDfelony,units,BBLE_x,CUR_FV_T_x,GR_SQFT_x,NEW_FV_T_x,CUR_FV_T_perSQFT_x,NEW_FV_T_perSQFT_x,BBLE_y,CUR_FV_T_y,GR_SQFT_y,NEW_FV_T_y,CUR_FV_T_perSQFT_y,NEW_FV_T_perSQFT_y,Median_house_Value,Median_Rent,Housing_Units,Total_pop,Pop_Den,Median_Household_Income,Ratio_income_to_poverty_level_under_2,Gini_Index,Ave_Commute_Min,Dropout_16_19,Bachelor_up_25_64,Unemployed_rate_16,Occupied_Housing_Units_2015_,Occupied_Housing_Units_2010_2014,Occupied_Housing_Units_2010_before,Black,White,Asian
595,36047079200,24691.36772,63,165,108,,3051577559,487144.6541,2115.955975,565534.5912,244.3511461,281.4396429,3051549131,1171061.616,12093.68687,1607636.364,229.3524453,297.2828679,433800,1165,1381,3771,45072.68,37295,1826,0.4347,49,0,0.142028986,0.16553288,0.033140017,0.231980116,0.734879867,0.781755503,0.069212411,0
596,36047079400,25317.26318,95,318,194,,3051206199,512518.9873,2344.791139,584189.8734,239.0294083,273.5279246,3051136088,2346485,19681.73,2718050,245.8632712,314.9757589,349300,1303,720,1964,22894.56,45227,887,0.4055,46,0,0.169565217,0.146964856,0,0.178343949,0.821656051,0.976069246,0.010692464,0
597,36047079601,17325.46152,41,131,74,,3050479501,836541.6667,2875.597222,1067305.556,312.2283475,396.8526164,3050473477,1016412.5,19542.9375,1130725,462.6432012,615.5227037,790300,1205,1982,4728,110920.1,46450,1392,0.4207,41,0,0.391810919,0.105358436,0.00532198,0.268759979,0.725918042,0.686336717,0.220600677,0.007614213
598,36047079602,21184.85928,53,177,107,,3050826173,695828.3582,2780.552239,861805.9701,272.948171,342.3068732,3050783590,1423523.256,24831.45349,1592541.535,373.0865979,431.5412394,292000,1154,2038,4642,89061.17,38227,2362,0.4326,44,0,0.232432432,0.104651163,0.026378897,0.31294964,0.660671463,0.767772512,0.065058165,0.0088324
599,36047079801,20351.23941,15,74,49,,3049066139,1231262.357,2929.923954,1620186.312,442.1750949,583.7499462,3035175023,2102454.545,43040.09091,2450363.636,536.6834529,633.0854164,842400,1201,1399,2886,57639.62,61250,976,0.4896,47,0,0.534359538,0.162057522,0,0.241673122,0.758326878,0.606029106,0.257796258,0.079348579
600,36047079802,16692.96567,34,154,76,254,3050260188,962290.9091,3070.381818,1228145.455,353.472231,456.5743535,3050260338,2826297.872,49117.6383,3102510.851,327.4007682,419.2986784,,1191,2469,5956,145019.1,53221,2207,0.3895,40,0,0.355932203,0.156935346,0.04681569,0.2243779,0.728806411,0.6935863,0.176460712,0.062458026
601,36047080000,27256.25443,39,98,60,87,3041986918,924179.6494,2575.912351,1163796.813,379.9820641,481.7673895,3033488626,634600,9895.836364,744036.3636,532.1919417,651.8127699,889600,1250,1479,3797,56622.76,55833,1334,0.5092,45,0.032258065,0.410741688,0.118312757,0.011244378,0.220389805,0.768365817,0.72056887,0.224124309,0.017382144
602,36047080200,29071.26372,47,155,93,,3050430501,842859.9349,2542.785016,1041716.612,348.334277,428.5588139,3050452191,1189341.288,18713.23288,1365068.493,401.2955821,531.3882343,608700,1182,1971,5031,70341.28,41607,2158,0.5041,43,0,0.287513494,0.132190942,0,0.330490405,0.669509595,0.762671437,0.083084874,0.023653349
603,36047080400,29779.46261,33,129,75,,3041939601,612102.0408,2386.693878,665674.8299,273.256436,297.1098697,3046664139,931734.0204,9722.683673,1123083.673,496.2158736,640.6046431,475700,1237,1372,3282,44795.93,31941,1816,0.6064,43,0,0.189674523,0.157832043,0.013567438,0.388667199,0.597765363,0.814747105,0.087751371,0.052407069
604,36047080600,26098.02881,24,110,83,,3043540209,433279.8354,1664.312757,493687.2428,301.5582439,345.2171253,3040671207,809868.4947,12038.18947,918941.5579,532.2303886,694.7674327,381400,1302,1266,4241,66050.54,39194,2531,0.425,38,0,0.274321267,0.098039216,0.042079208,0.22359736,0.734323432,0.499410516,0.469700542,0.019335062
605,36047080800,50506.19452,61,176,103,,,,,,,,3047078763,40032187.5,218297.75,41625437.5,503.2736702,647.5566636,,235,225,1256,10107.68,9829,745,0.31,40,0.428571429,0.080385852,0.62745098,0.043269231,0.139423077,0.817307692,0.656050955,0.084394904,0.132165605
606,36047081000,25488.54517,17,91,53,,3048064637,495040.6977,2182.598837,581988.3721,261.6197496,297.6879199,3048070423,2208586.275,23440.27451,2416665.961,481.959923,631.4658867,455800,1234,1006,2194,34986.91,40698,924,0.4788,44,0,0.342592593,0.113513514,0.013761468,0.258027523,0.728211009,0.779398359,0.128076572,0.037374658
607,36047081400,10525.38647,36,66,45,,3048637598,456404.6921,2011.395894,505726.6862,241.92028,266.6009996,3048635824,666043.4783,7127.57971,731188.4058,493.8674836,642.5725168,419300,1235,1123,2801,42630.23,48415,1105,0.4629,46,0,0.183884298,0.155684287,0.025227043,0.243188698,0.731584258,0.9139593,0.004284184,0.037129597
608,36047081600,11111.54327,30,101,68,,3048648662,468692.5926,1885.792593,491985.1852,259.1263683,269.97735,3048650028,5551500,45562.075,5990312.5,452.2667706,589.7133224,468400,1186,1061,2852,41119.16,45125,1162,0.4228,46,0,0.225893459,0.113115892,0.006342495,0.214587738,0.779069767,0.89200561,0.006661992,0.039270687
609,36047081800,17993.69641,59,133,79,,3048634528,518807.4713,2427.850575,615459.7701,221.2539486,263.2176934,3048574095,1718775.862,27614.72414,1868758.621,408.3217812,539.1357301,301500,1139,1816,4409,72311.3,44954,2183,0.4241,47,0.04245283,0.304873137,0.07972028,0.004935225,0.334361505,0.66070327,0.833295532,0.046042186,0.031299614
610,36047082000,23320.02799,71,185,110,,3050786272,564236.8421,2602.429825,691043.8596,232.9890758,287.5468073,3050806024,1379673.913,22015.16304,1516521.957,333.509188,409.7597283,437500,1178,2070,4856,84636.48,36472,2460,0.6111,47,0.13963964,0.147046675,0.139977178,0.033743974,0.301553294,0.664702732,0.838550247,0.049011532,0.018739703
611,36047082200,26656.96075,61,142,89,,3050811744,643378.3784,2633.216216,792121.6216,256.5131432,315.3033666,3050738741,1839608.696,28258.42391,1921738.043,393.2659687,494.3579198,437000,1171,3102,7608,116004.4,38997,3676,0.4631,45,0.188596491,0.226477302,0.085059376,0.025408348,0.279491833,0.695099819,0.84595163,0.08714511,0.012092534
612,36047082400,24423.62253,70,154,77,,3049772413,504604.8662,2154.549878,558245.0122,253.0246742,278.4230856,3049802641,1037850.575,11586.4023,1149436.782,387.4397604,503.3984753,438000,1254,1866,4323,52236.21,44432,1954,0.4638,50,0.069264069,0.183605186,0.164651163,0.027149321,0.319327731,0.653522948,0.865833912,0.036086051,0.006476984
613,36047082600,22685.42417,79,137,81,,3050349005,469595.7031,2315.480469,542927.7344,217.0569,249.6931345,3050415107,946479.4521,11914.06849,1071301.37,356.4976981,460.5326453,386000,1116,2113,4880,63484.24,44120,1846,0.467,42,0,0.237839908,0.152806227,0,0.193114578,0.806885422,0.867827869,0.074385246,0.005327869
614,36047082800,17857.5548,49,139,87,,3051660121,508870.5036,2464.291367,583075.5396,217.9915675,250.0034735,3051342752,857941.7476,8895.854369,944106.7961,357.2232816,447.0982613,394500,1147,1470,3627,59957.41,47269,1430,0.3921,47,0,0.273361976,0.068341121,0.007293355,0.276337115,0.71636953,0.863523573,0.067548939,0.038323683
615,36047083000,12481.42246,53,159,90,,3049554646,478432.6019,1915.288401,514884.0125,261.339906,281.7226615,3049577342,3517807.692,55122.73077,3672384.615,545.1356501,707.821703,423300,1150,2357,6023,77307.52,45598,2955,0.3969,40,0.089330025,0.221602009,0.043736983,0,0.317868627,0.682131373,0.89291051,0.02274614,0.026398805
616,36047083200,9001.544376,27,42,26,,3049608317,433065.534,1636.114078,475315.534,274.1711174,301.6048664,3049573360,1393583.333,11394.5,1526750,469.3456696,622.8268244,373500,1273,801,2341,41657.19,62083,560,0.3589,45,0.0625,0.304176517,0.097495528,0,0.187070151,0.812929849,0.906023067,0.02819308,0.029901751
617,36047083400,7792.24448,4,41,26,,3049658127,412450.8816,1475.287154,426017.6322,299.5757977,305.1576835,3049678023,1130800,6654.4,1006800,547.1532774,664.2959658,373800,1144,591,1654,34000.35,57708,399,0.3659,47,0,0.246022032,0.109977324,0,0.090434783,0.909565217,0.928657799,0.045949214,0.003022975
618,36047083600,12876.1037,23,58,34,,3049901359,438715.0838,1819.743017,450363.1285,246.7995139,254.4618588,3050121797,1546980.392,12012.80392,1646568.627,412.0436,542.850576,434800,1262,838,2005,24942.37,58068,436,0.4365,46,0,0.228571429,0.107049608,0,0.221192053,0.778807947,0.91521197,0.015461347,0.032418953
619,36047083800,10324.66425,25,55,35,,3049683660,417721.2121,1489.959596,433717.1717,292.6094464,302.7668059,3049712089,785413.7931,5712,856275.8621,447.6320218,574.2566556,398100,1254,778,2407,37342.92,66618,427,0.4013,50,0,0.25177026,0.055640244,0,0.122107969,0.877892031,0.932280848,0.056917324,0.003739094
620,36047084000,10517.4498,13,69,44,,3048336915,430442.7481,1790.503817,462872.7735,265.8680967,287.5744433,3047979441,805705.8824,7289.235294,806137.2549,444.5006919,581.3370138,403900,1157,815,2267,34526.68,51331,637,0.4074,46,0,0.17421875,0.093419984,0,0.188295165,0.811704835,0.835906484,0.063078959,0.009263344
621,36047084600,14490.01184,11,49,28,,3059819551,444768.6375,1967.462725,477478.1491,240.2969886,257.9062668,3053006505,504083.3333,4021.333333,546083.3333,363.6032179,477.7508041,399000,1207,739,1704,26501.77,48182,709,0.4535,47,0,0.242761693,0.071513707,0,0.186588921,0.813411079,0.919600939,0.018779343,0
622,36047084800,11965.54017,20,44,26,,3047486710,437310.9756,1920.640244,473146.3415,243.5198988,264.3369858,3047489068,459774.1935,3917.83871,513806.4516,392.8639821,506.5115233,443200,1500,615,1609,30307.13,52232,621,0.4212,44,0,0.282608696,0.123986095,0,0.252268603,0.747731397,0.97078931,0.000621504,0.011187073
623,36047085000,8943.721125,16,71,48,,3048241409,410628.7425,1530.07485,441071.8563,287.1152493,307.9760213,3047448967,551368.4211,4822.631579,604473.6842,398.5908769,523.671512,404400,1417,508,1600,28655.66,75417,486,0.3881,48,0,0.303067485,0.066037736,0,0.121212121,0.878787879,0.98375,0.00875,0
624,36047085200,24862.40362,3,11,7,,,,,,,,3049220001,71715000,7948,73866000,362.4624625,489.1891892,,,8,8,51.54102,,0,,,,0,0,0,0,1,1,0,0
625,36047085400,7962.757094,19,64,39,,3049339566,423120.8791,1612.739011,479373.6264,284.2565375,316.0816189,3049320565,563642.8571,8880.428571,643285.7143,513.405705,682.4123111,411400,1110,768,1941,39045.95,39819,706,0.4032,40,0,0.234106963,0.097264438,0,0.101596517,0.898403483,0.906749098,0.00927357,0.005151984
626,36047085600,9812.145315,21,54,36,,3048985291,445799.3311,1846.428094,489227.4247,257.6796509,278.7593462,3049016154,1263677.419,15798.30645,1474016.129,515.4981891,670.0092498,439000,1165,1616,3290,53711.16,52554,837,0.3609,42,0,0.297382199,0.100422833,0,0.301759134,0.698240866,0.913981763,0.006990881,0.007902736
627,36047085800,8254.687332,33,46,30,,3048973982,401864.9315,1711.769863,469361.6438,245.2243623,287.3832581,3048943720,799518.5185,8993.518519,882740.7407,577.8484098,723.075553,396200,1247,916,2378,46144.45,52083,822,0.3755,45,0,0.228163993,0.057251908,0,0.322303922,0.677696078,0.90706476,0.019343987,0.028174937
628,36047086000,10767.98094,31,98,75,,3048053627,419041.543,1810.029674,471320.4748,249.4231159,278.4424165,3047694890,599846.8468,6538.432432,682522.5225,365.2437487,476.2661821,421300,1184,1325,3691,54906.1,42270,1427,0.4038,43,0,0.185721418,0.096754057,0,0.083333333,0.916666667,0.907342184,0.005418586,0.014901111
629,36047086200,12195.99236,49,92,59,,3047136595,437222.2222,2026.569892,503594.9821,231.6135132,265.7864206,3047086860,663329.2683,8129.743902,763658.5366,396.2301477,511.9004209,433200,1112,1214,3003,55496.97,44018,846,0.4904,51,0,0.154911839,0.121586476,0,0.277829747,0.722170253,0.969030969,0.000666001,0
630,36047086400,13253.58263,36,61,38,,3046670323,431938.5113,2301.375405,494453.0744,195.8118348,224.5879855,3046726140,503694.4444,5200,571731.1111,314.7277486,399.7918646,457400,1145,834,2203,37463.84,42794,693,0.4458,40,0,0.220869565,0.196597353,0.019582245,0.164490862,0.815926893,0.960054471,0.004993191,0.007262823
631,36047086600,13621.27609,31,82,52,,3046375033,436664.6341,2265.243902,490015.2439,204.8432392,229.2310886,3046575531,627711.8644,11052.33898,690898.3051,365.8470028,449.7069601,410100,1189,1390,3175,52536.77,46438,988,0.4596,45,0,0.293233083,0.074026803,0.008130081,0.309756098,0.682113821,0.952755906,0.017637795,0
632,36047086800,15192.02855,55,128,77,,3046592368,458498.0545,2531.821012,518042.8016,202.6213209,228.9834374,3046612069,542217.6871,5765.068027,598183.6735,384.6350029,482.0504813,516300,1218,1341,3118,46257.2,47679,1238,0.4181,48,0,0.20790471,0.091894977,0.016992353,0.297366185,0.685641461,0.845413727,0.093649775,0.011866581
633,36047087000,9631.039459,47,90,55,,3047501963,457098.3607,2077.268852,489255.7377,232.4459061,246.7694869,3047601762,634135.8025,7774.271605,709358.0247,419.0028413,542.6677524,394200,1226,1301,3187,53007.95,33750,1457,0.4639,49,0,0.219178082,0.135290364,0,0.296950241,0.703049759,0.93002824,0.011923439,0
634,36047087200,9104.377477,29,88,51,,3048679604,447000.5183,1997.542683,511466.4634,231.9103263,265.0406017,3048731340,744869.5652,10576.8913,899602.1739,477.1041428,597.7923992,397500,1233,1168,2726,47962.74,42891,1104,0.4245,44,0,0.218992248,0.12886969,0.014298481,0.115281501,0.870420018,0.944607483,0.018341893,0.019809244
635,36047087401,20495.06421,36,141,77,,3044884963,477956.3492,2120.448413,539388.8889,248.0284471,278.8806803,3032710862,1348303.03,21746.72727,1489757.576,647.2748243,840.5895371,351600,1039,1456,3122,61915.7,30150,2046,0.4507,44,0,0.142503098,0.12795858,0.033136966,0.273932253,0.692930781,0.905188981,0.041319667,0
636,36047087600,22318.16037,33,81,51,,3047181515,393182.2222,1480.648889,426728.8889,305.8333361,327.5652195,3032660659,2290062.5,24871.33333,2591247.542,657.7714741,856.9226114,378000,1004,715,1693,30832.97,40109,803,0.4834,46,0.142857143,0.253424658,0.052287582,0.021943574,0.327586207,0.650470219,0.729474306,0.19019492,0.031896043
637,36047087800,23761.45037,31,85,62,,3046111003,454669.5652,2411.686957,499417.3913,197.0339288,215.80867,3046100124,1446691.589,12947.25234,1547056.075,404.1597443,520.3256848,405400,1146,1104,2816,48168.32,40208,1364,0.4178,47,0.16,0.129887343,0.110935024,0,0.265450861,0.734549139,0.936789773,0.007102273,0.012428977
638,36047088000,28636.82254,35,171,106,,3045953468,430003.4483,1898.6,457141.3793,234.549105,249.50164,3042102289,1379408.163,19341.59184,1484510.204,499.9989052,637.632644,419700,1052,1294,3208,45532.26,51827,1122,0.3913,41,0,0.253562945,0.071069182,0.044788274,0.285016287,0.67019544,0.92425187,0.058291771,0
639,36047088200,17681.95487,65,135,75,,3046179012,450501.5773,2485.902208,496353.3123,191.4682497,209.2239858,3046295703,653171.6418,15126.37313,766110.2985,378.0128512,491.9023607,387300,1217,2847,6660,84896.74,46750,2391,0.4023,44,0.062790698,0.243494933,0.089456869,0,0.169615385,0.830384615,0.952402402,0.02012012,0.02042042
640,36047088400,14538.88512,51,119,66,,3046148285,467131.25,2841.625,526137.5,173.8254624,194.2102258,3046163399,246400,4839.475,286482.1429,382.8413236,479.5700668,500000,1136,2133,4923,76323.4,37853,2462,0.4464,50,0.148648649,0.151179941,0.0808452,0.015159718,0.29561451,0.689225772,0.913873654,0.039609994,0.012797075
641,36047088600,15640.06372,62,124,84,,3046649570,419213.3333,2363.52,476560,189.1456406,213.8058406,3046613748,618587.4126,9970.048951,682818.1818,344.4355956,443.2487686,466200,1144,1980,4472,64445.27,45208,2136,0.4521,50,0,0.142191142,0.119817768,0,0.355371901,0.644628099,0.941413238,0.005813953,0.005143113
642,36047088800,17378.70132,56,84,56,,3047057949,495675.0903,2588.00361,519043.3213,199.274634,208.2618702,3046968233,579058.76,8776.65,630180,395.5426408,519.1664525,585000,1202,1580,4274,55430.36,43046,1746,0.4284,52,0.11,0.191508582,0.113381995,0.019876628,0.252227553,0.727895819,0.879971923,0.016612073,0
643,36047089000,21617.02755,92,186,120,,3046623938,464597.561,2684.695122,515817.0732,179.812025,199.552597,3046605719,972195.9459,10386.43919,1048010.135,346.2998123,449.7838887,446500,1141,2415,6750,70376.14,28688,4159,0.4443,47,0.07505071,0.12611276,0.173988239,0,0.342300557,0.657699443,0.872148148,0.076444444,0.003851852
644,36047089200,15316.84966,113,284,175,,3042386797,447500,3085.4,545525,152.1412522,185.8637491,3044471883,782533.7423,10608.48466,884325.1534,379.6291537,475.1726385,216700,1096,1643,3651,52652.35,25350,2303,0.4258,51,0.093959732,0.091353997,0.1306332,0.016913319,0.241014799,0.742071882,0.930156122,0.048479869,0
645,36047089400,14684.57382,44,120,78,,3035685551,409213.6986,1938.372603,435753.4247,232.0671755,242.7684697,3035860115,385592.9204,5401.247788,361964.6018,460.3753371,595.7131636,425300,1217,1290,3751,56412.3,43159,1859,0.4582,51,0,0.212273642,0.12492564,0,0.271952259,0.728047741,0.889096241,0.044788057,0.009864036
646,36047089600,12707.17887,62,168,90,,3036063099,476546.2963,2408.87963,522351.8519,203.258523,223.8142055,3036087620,459759.3583,6800.641711,452802.139,500.068023,625.6389599,429800,1119,1585,3411,59282.05,34482,1794,0.4488,50,0.055555556,0.166492147,0.101754386,0.008,0.369333333,0.622666667,0.854001759,0.036646145,0.062151862
647,36047089800,13161.95097,27,74,45,,3035650257,408596.4286,1932.096429,440332.1429,226.6032253,244.5299822,3035772579,587348.8372,6041.604651,584930.2326,218.7268114,268.7920159,373700,1225,762,1777,29816.65,38988,827,0.4541,53,0.0234375,0.209251101,0.177750907,0,0.27925117,0.72074883,0.945976365,0.029262802,0
648,36047090000,21045.61942,84,247,157,,3035156871,428893.7008,2021.125984,497125.9843,230.3760084,257.8876936,3035173982,1290298.507,15824.11194,1372470.149,457.6152952,581.4946738,477900,919,2121,5358,56228.57,27716,3725,0.5195,41,0.036111111,0.11657835,0.086175943,0,0.293998991,0.706001009,0.828667413,0.047219112,0.001306458
649,36047090200,16249.08908,47,119,84,,3035230462,358381.4714,1621.321526,373866.485,227.9100246,236.0953098,3035144335,1015011.628,12908.38372,1183360.465,383.8628716,499.6539326,365700,536,968,3886,52816.4,42734,2091,0.4848,42,0.046511628,0.093211207,0.192654193,0,0.152099886,0.847900114,0.777920741,0.0249614,0.05764282
650,36047090600,16698.45517,89,257,156,,3035181798,514617.0213,3158.042553,483765.9574,179.3815259,167.3846558,3035150848,840976.1716,15129.70896,946547.8582,307.6378489,393.5419063,,433,1728,4318,57107.97,15674,3296,0.5363,52,0.076294278,0.125780125,0.215339233,0,0.17787555,0.82212445,0.705419176,0.062992126,0.007410838
651,36047090800,25277.45426,111,442,279,,3037053869,381500,2713.47619,384523.8095,155.5663295,155.1167116,3037088863,1436147.287,17490.86822,1593627.907,350.7603262,446.9928321,,410,1432,5679,49616.76,12863,3670,0.5245,44,0.210382514,0.036511875,0.213531968,0,0.239731143,0.760268857,0.703645008,0.059693608,0.004754358
652,36047091000,18080.46743,69,224,126,,3037652758,580866.6667,2512.733333,512400,232.6224118,205.5890364,3037727607,3255655.172,68255.89655,3793482.759,300.7131753,346.1234281,,358,2501,6094,74426.06,10746,5113,0.4848,71,0.086419753,0.023430962,0.292712799,0,0.21701603,0.78298397,0.824909747,0.067279291,0
653,36047091200,14260.19279,115,315,186,,,,,,,,3035583819,15641500,467690.625,18148375,476.0275985,627.6225803,,485,2479,6627,102631.9,20360,5436,0.4554,49,0.046846847,0.112230216,0.230520977,0.015457278,0.237440962,0.74710176,0.636939792,0.095669232,0.046778331
654,36047091600,18387.55771,42,180,101,,3036169051,463123.0159,2117.686508,499277.7778,226.2064322,243.9983303,3036096626,595630.7692,10164.19231,606113.0769,325.3045947,412.6908531,418500,955,1778,4790,57531.27,31105,2835,0.4833,45,0.025056948,0.054440154,0.11969941,0.02576393,0.308568005,0.665668065,0.904384134,0.024634656,0
655,36047091800,17875.0248,18,82,45,,3037973186,290260.7744,1144.634146,310646.3415,255.0983667,273.0106982,3036908845,3767411.765,54485.64706,4135058.824,339.5730245,412.6757325,343000,677,1075,3058,37781.37,27500,1590,0.5117,48,0.172661871,0.187459177,0.152996845,0,0.173954373,0.826045627,0.698168738,0.116415958,0
656,36047092000,20055.98742,44,197,132,,3037910319,313428.2406,1288.26738,344356.0481,248.3560931,271.9227035,3037204796,1150500,18821.40909,1226131.409,338.925802,413.1463775,336400,1062,1257,3406,37504.78,32292,1742,0.5836,46,0.190751445,0.144991699,0.125181951,0,0.247491639,0.752508361,0.832061069,0.046095126,0.003816794
657,36047092200,13685.60801,19,52,33,,3036383835,484772.7273,2280.939394,542606.0606,220.3731709,248.2366149,3036737707,904373.7374,15414.86869,928525.2525,526.0611454,603.1180636,293800,1079,1387,2880,46437.52,39485,1100,0.4012,53,0,0.189388852,0.134502924,0.018853103,0.257659073,0.723487824,0.980555556,0.007291667,0
658,36047092400,21461.35317,62,240,155,,3035376302,416253.3333,2009.804444,409120,229.6978028,223.4301704,3035199768,1597611.111,17755.18519,1746833.333,394.4768289,502.7612289,402100,1041,1183,3420,35193.55,37266,1946,0.4417,43,0.026845638,0.168858496,0.104230533,0,0.310344828,0.689655172,0.878654971,0.015497076,0
659,36047092800,13687.66693,30,76,50,,3063878244,491498.3389,2441.651163,531169.4352,206.890953,224.8317896,3060785491,575690.9091,7550.381818,650490.9091,328.1004225,420.6277073,448700,1205,1172,2680,44128.91,45762,490,0.4287,40,0,0.32027972,0.092578986,0.032461677,0.275924256,0.691614067,0.890671642,0.005970149,0.023134328
660,36047093000,16901.752,23,55,37,,3065935701,470219.1781,2239.118721,491006.8493,220.1674382,229.1146898,3073658351,1409166.667,8738.633333,1522266.667,243.9344619,299.3232561,458800,1146,1096,2581,34416.89,56014,713,0.3955,53,0.088,0.238519534,0.117912371,0.013052209,0.197791165,0.789156627,0.934134057,0.003874467,0.007748935
661,36047093200,17300.42452,32,89,42,,3048433529,448713.1148,1751.602459,466995.9016,267.8879119,278.8855307,3058260708,608285.7143,8200.806723,658512.605,363.7423902,456.957836,437200,1061,469,1336,12368.63,83500,307,0.3713,38,0,0.277997365,0.139272271,0,0.110132159,0.889867841,0.96257485,0.012724551,0
662,36047093400,15469.05007,13,35,20,,3058999303,421221.3115,1721.084016,442793.0328,269.4277527,282.9557077,3055563722,650315.7895,5718.736842,701315.7895,304.2505038,397.5716323,414800,1017,1071,2464,35901.03,51648,686,0.4277,50,0,0.281002639,0.08961039,0.025125628,0.184924623,0.789949749,0.936688312,0.029220779,0.012175325
663,36047093600,14369.19325,29,51,25,,3060067042,454289.2857,1856.896429,460782.1429,255.7067204,260.0750544,3051313940,2665869.565,23186.78261,2910695.652,322.9685666,417.326744,424300,1217,683,1882,29520.09,71964,393,0.3674,45,0,0.267123288,0.025806452,0,0.074313409,0.925686591,0.95749203,0,0.030818278
664,36047093800,11409.0946,32,55,33,,3047190789,454830.8271,2130.5,494218.0451,226.3288662,247.7239126,3047079087,534904.7619,5993.793651,613841.2698,350.4754848,462.9026437,443500,1160,968,2196,43382.13,34018,1031,0.481,40,0.084745763,0.151567944,0.136759582,0.045454545,0.327505828,0.627039627,0.978142077,0.011839709,0
665,36047094401,19621.80534,29,137,85,,3079639053,505739.3162,2207.247863,542856.8376,234.8487222,251.5774321,3079415973,1082202.088,12586.07018,1163666.667,264.2313328,270.2572877,467900,1211,1302,3916,27438.57,66167,1021,0.4103,51,0.302158273,0.251320423,0.157827747,0.0096,0.1576,0.8328,0.986465781,0.002042901,0
666,36047094402,5608.520895,20,50,31,,,,,,,,3079780126,16801000,493909.5,19684000,239.4774652,221.9941016,,495,1268,2907,70464.16,23417,1776,0.4297,46,0,0.080792683,0.191278494,0,0.174563591,0.825436409,0.905744754,0.064327485,0.009287926
667,36047094600,24516.49055,18,45,28,,3053453354,439533.7079,1889.292135,477078.6517,239.8647548,262.5243695,3069608696,3060194.444,28544.77778,3255861.111,275.3476654,336.349563,426700,1173,777,1990,18291.85,60950,495,0.4737,43,0.028368794,0.23591213,0.107645875,0,0.10058309,0.89941691,0.858291457,0.092964824,0
668,36047095000,11561.61216,27,87,55,,3079833605,510463.3028,2342.720183,543016.055,227.597382,242.657678,3079801190,2652692.308,22080.57692,3002269.231,263.3078235,274.2333146,562700,1358,1043,3236,34569.78,68854,1043,0.403,49,0,0.258150722,0.110310421,0,0.163509472,0.836490528,0.948702101,0.031211372,0
669,36047095400,11303.14314,39,113,57,,3079832032,518804.4444,2323.33037,572481.4815,230.146733,253.2304535,3079803057,555060.6061,3187.030303,569303.0303,255.2754861,277.1957462,497300,1427,1515,4852,53017.9,72610,1416,0.412,50,0,0.262711864,0.089422028,0.007670851,0.260111576,0.732217573,0.967642209,0.013396538,0.013190437
670,36047095600,11329.67669,31,67,41,,3080185244,495126.6294,2326.171322,552860.3352,226.5028652,256.3223575,3080192229,1372560,13310.52,1526360,250.7344575,261.5941797,556100,1602,1340,4618,50342.89,65459,1392,0.4472,51,0,0.311438279,0.064082886,0,0.165407855,0.834592145,0.838241663,0.064746644,0.077089649
671,36047095800,11176.74865,43,71,42,,3079835824,508867.8295,2005.145349,532515.5039,275.86862,291.6442243,3079845931,489969.697,9315.272727,518696.9697,233.5283163,248.7936841,450200,1362,1271,3840,42434.54,62431,1142,0.4201,50,0,0.21790393,0.088478367,0,0.162541254,0.837458746,0.7921875,0.054947917,0.05625
672,36047096000,20231.01889,9,63,36,,3081160041,417000,1170,422000,356.4102564,360.6837607,3080336797,2165326.316,15492.56842,2412631.579,230.5036569,253.9131254,,,0,0,0,,0,,,,,,,,,,,
673,36047096200,8524.523301,9,66,33,,3080869686,494263.1579,1987.048583,539959.5142,264.5995304,291.5398862,3080775691,916000,9246.282051,954589.7436,230.9411004,254.477069,481900,1463,538,1828,26485.37,64750,653,0.3851,51,0.046052632,0.290232558,0.03003003,0.019723866,0.209072978,0.771203156,0.869256018,0.04595186,0.007111597
674,36047096400,8420.776135,27,60,36,,3080988496,497787.1554,2087.30791,514940.678,266.3298231,279.4767232,3080877874,648300,4766.2,708033.3333,232.4099173,251.8229108,485100,1376,834,2212,32444.34,51631,905,0.3989,44,0,0.299910474,0.073891626,0,0.232067511,0.767932489,0.855786618,0.024864376,0.033905967
675,36047096600,8641.471991,24,33,19,,3081477883,485309.544,1782.576,504965.544,288.9108886,305.4859899,3081845686,693096.7742,4551.032258,720483.871,202.2280891,228.7869536,474100,1317,785,2359,33716.39,70625,706,0.4884,44,0,0.20294599,0.049192929,0.030544489,0.158034529,0.811420983,0.759220008,0.055532005,0.02713014
676,36047096800,7106.373868,21,43,23,,3081704179,515650.8621,1870.663793,507931.0345,305.0543596,305.8997851,3081780969,819901.9608,5138.941176,941960.7843,196.5703001,232.339256,426300,1448,457,1481,25740.16,62250,382,0.5266,42,0,0.445799458,0.117924528,0.014117647,0.075294118,0.910588235,0.696826469,0.203241053,0.058744092
677,36047097000,7794.496453,29,54,38,,3081379786,487335.4633,1811.84984,509648.5623,294.7834925,312.6268504,3081349033,1994100,12798,2163250,241.5651253,271.2206177,487700,1480,767,2186,34639.02,81548,555,0.4546,47,0,0.218818381,0.101746393,0.01884058,0.149275362,0.831884058,0.823421775,0.124885636,0.016925892
