,GEOID,pickups_intract,NYPDviolation,NYPDmisdemeanor,NYPDfelony,units,CUR_FV_T_perSQFT_x,NEW_FV_T_perSQFT_x,CUR_FV_T_perSQFT_y,NEW_FV_T_perSQFT_y,Pop_Den_15,Median_Household_Income_15,Gini_Index_15,Ave_Commute_Min_15,Unemployed_rate_15,Moved_in_4years_15,Pop_Den_16,Median_Household_Income_16,Gini_Index_16,Ave_Commute_Min_16,Unemployed_rate_16,Moved_in_4years_16,Pop_Den_16DIFF,Median_Household_Income_16DIFF,Gini_Index_16DIFF,Ave_Commute_Min_16DIFF,Unemployed_rate_16DIFF,Moved_in_4years_16DIFF
570,36047074000,8523.718127,31,95,64,,268.1543226,280.8354435,248.1835304,279.4118783,68008.16,60170,0.4005,47,0.086528497,0,66221.82781,58646,0.4168,48.129683,0.080829016,0,-1786.33219,-1524,0.0163,1.129683,-0.005699481,0
571,36047074200,9150.890733,25,62,40,,339.5093567,389.9002876,242.6775009,286.725745,53336.87,75952,0.3951,41,0.068986569,0,51866.02241,77870,0.4061,39.86914601,0.07748184,0.002888504,-1470.84759,1918,0.011,-1.13085399,0.008495271,0.002888504
572,36047074400,8978.320046,2,18,15,,398.7348062,452.2826031,245.5288135,292.2227002,37854.47,102125,0.4962,31,0.054945055,0.005691057,41609.63827,103611,0.5158,30.07919747,0.05075188,0.0077951,3755.16827,1486,0.0196,-0.92080253,-0.004193175,0.002104043
573,36047074600,10553.43718,19,49,30,,337.6728385,363.8710633,211.4202657,231.7869301,29342.39,82188,0.4084,36,0.05573081,0,30437.26003,85186,0.4233,36.5774156,0.076011846,0,1094.87003,2998,0.0149,0.5774156,0.020281036,0
574,36047074800,10119.41276,8,34,24,,424.6089127,479.8923619,276.7712815,312.9229376,27961.17,61667,0.5136,37,0.061146497,0,27330.35948,72250,0.5018,40.36363636,0.054393305,0,-630.81052,10583,-0.0118,3.36363636,-0.006753192,0
575,36047075000,9940.418384,4,17,11,,390.0767191,443.4414635,219.5699617,275.5653568,43131.62,52774,0.4588,35,0.089689858,0.005956552,42220.59795,52731,0.4379,37.71210677,0.116169545,0.008954155,-911.02205,-43,-0.0209,2.71210677,0.026479687,0.002997603
576,36047075200,9927.881825,3,11,6,,459.046379,478.5940733,212.8852915,259.3491971,15268.3,111429,0.4944,30,0.07424594,0.005964215,13847.64421,125750,0.5152,34.64373464,0.046770601,0,-1420.65579,14321,0.0208,4.64373464,-0.027475339,-0.005964215
577,36047075400,9942.288607,1,16,12,,472.2684264,525.0667629,269.6267912,320.5907232,23487.38,86389,0.3912,29,0.06676783,0,23427.6574,117885,0.337,29.78571429,0.066761364,0,-59.7226,31496,-0.0542,0.78571429,-6.466E-06,0
578,36047075600,9947.108344,4,22,17,,485.2239343,510.7220584,206.2064452,220.2926438,29415.06,62935,0.454,32,0.060810811,0.01088647,31683.49907,83026,0.4786,36.14763552,0.055611729,0.009596929,2268.43907,20091,0.0246,4.14763552,-0.005199082,-0.001289541
579,36047075800,11765.02661,3,16,10,,498.99066,518.9274348,189.4141104,223.6747978,23230.12,84044,0.5249,38,0.106430155,0.008147746,22271.136,84318,0.5368,40.57959815,0.132075472,0.004561003,-958.984,274,0.0119,2.57959815,0.025645317,-0.003586743
580,36047076000,10407.98236,14,28,15,,444.2811278,509.4411625,255.5667299,287.5975133,42975.81,41364,0.6094,40,0.096685083,0.00434492,42162.79446,42955,0.581,39.91313789,0.085146641,0.004087193,-813.01554,1591,-0.0284,-0.08686211,-0.011538442,-0.000257727
581,36047076200,10779.66896,15,49,25,,398.4443574,466.1339664,248.2022152,281.2756272,67145.23,46667,0.5027,41,0.012993263,0.006315789,65024.13489,44250,0.4917,45.16932753,0.005029721,0.006482282,-2121.09511,-2417,-0.011,4.16932753,-0.007963542,0.000166493
582,36047076400,21400.10899,9,32,14,,401.6893602,504.0942547,253.5443625,320.64189,65235.36,47364,0.4507,44,0.109640832,0,61292.38651,54636,0.4354,43.0431131,0.062902427,0,-3942.97349,7272,-0.0153,-0.9568869,-0.046738405,0
583,36047076600,10936.32392,18,49,33,,371.1824931,460.3484492,270.786086,283.2121503,77375.34,59926,0.4294,44,0.0710466,0,75054.38934,59653,0.4211,46.20947631,0.066768995,0,-2320.95066,-273,-0.0083,2.20947631,-0.004277605,0
584,36047076800,17388.09711,16,89,53,,358.1149434,417.2082947,255.4147471,254.281842,28242.8,44858,0.5432,34,0.097368421,0,28157.42586,42500,0.5605,33.80375293,0.108267717,0,-85.37414,-2358,0.0173,-0.19624707,0.010899296,0
585,36047077000,21624.65198,16,53,37,,268.5576398,326.2093359,233.4791813,285.0802583,52375.86,54732,0.4588,43,0.117073171,0.010523058,52074.48704,48611,0.4945,46.49038462,0.101256467,0.013875749,-301.37296,-6121,0.0357,3.49038462,-0.015816704,0.003352691
586,36047077200,53547.61922,17,76,48,,356.0014505,397.6093171,290.1790129,316.0565756,18685.08,61117,0.4808,41,0.052429668,0,20517.07763,60518,0.4714,42.53328895,0.046525324,0,1831.99763,-599,-0.0094,1.53328895,-0.005904344,0
587,36047077400,19568.11386,18,62,43,,296.0986116,327.2155503,234.1062942,276.6724851,58420.39,49125,0.3801,42,0.04,0,58753.41587,57022,0.3292,40.48672566,0.039557882,0.01050105,333.02587,7897,-0.0509,-1.51327434,-0.000442118,0.01050105
588,36047077600,9792.268628,36,308,203,440,283.3459898,295.0118084,239.3734225,273.2593837,54925.34,62529,0.3492,43,0.086727989,0.002780586,52301.25233,57000,0.357,45.34697048,0.093567251,0,-2624.08767,-5529,0.0078,2.34697048,0.006839262,-0.002780586
589,36047078000,10175.50759,10,40,24,,276.1845742,308.3265468,233.9231545,243.745696,40707.14,81299,0.3627,41,0.090526316,0,39558.02369,84159,0.3523,43.19201995,0.083952452,0,-1149.11631,2860,-0.0104,2.19201995,-0.006573864,0
590,36047078200,10409.02497,21,60,38,,241.1086572,255.851509,219.6605294,360.4883555,72096.29,51975,0.3881,45,0.054819552,0,78790.39508,56618,0.3641,45.83371195,0.056338028,0,6694.10508,4643,-0.024,0.83371195,0.001518476,0
591,36047078400,10355.42239,14,52,33,,263.4601465,287.2976157,227.806078,273.4328499,43407.02,93176,0.3977,45,0.045239703,0.015324305,41163.95834,79000,0.4572,47.31854839,0.04568902,0.013904547,-2243.06166,-14176,0.0595,2.31854839,0.000449317,-0.001419758
592,36047078600,22656.37614,84,272,156,,228.2122007,255.9041778,339.4461263,406.4064479,74077.95,42482,0.4185,42,0.126043406,0.015515101,75607.04822,45114,0.4424,41.53639472,0.131546894,0.009785933,1529.09822,2632,0.0239,-0.46360528,0.005503488,-0.005729168
593,36047078800,20806.67618,47,142,94,,252.5682281,300.900254,293.2251072,355.6515047,53362.89,40188,0.484,45,0.071868583,0.003482115,51335.2041,33301,0.48,48.54486661,0.047619048,0.001967858,-2027.6859,-6887,-0.004,3.54486661,-0.024249535,-0.001514257
594,36047079000,20859.21051,54,113,75,,232.8050683,265.1187026,311.105105,384.5102535,74845.66,47500,0.4484,48,0.090694006,0.005719733,72949.03553,41443,0.4365,48.86766076,0.074534161,0.005282724,-1896.62447,-6057,-0.0119,0.86766076,-0.016159845,-0.000437009
595,36047079200,24691.36772,63,165,108,,244.3511461,281.4396429,229.3524453,297.2828679,45072.68,37295,0.4347,49,0.16553288,0,47391.4582,36982,0.4307,49.51446945,0.155657962,0,2318.7782,-313,-0.004,0.51446945,-0.009874918,0
596,36047079400,25317.26318,95,318,194,,239.0294083,273.5279246,245.8632712,314.9757589,22894.56,45227,0.4055,46,0.146964856,0,22195.13447,36237,0.4577,45.90909091,0.070374574,0,-699.42553,-8990,0.0522,-0.09090909,-0.076590282,0
597,36047079601,17325.46152,41,131,74,,312.2283475,396.8526164,462.6432012,615.5227037,110920.1,46450,0.4207,41,0.105358436,0,108433.2697,53289,0.4309,41.51614221,0.09914408,0,-2486.8303,6839,0.0102,0.51614221,-0.006214356,0
598,36047079602,21184.85928,53,177,107,,272.948171,342.3068732,373.0865979,431.5412394,89061.17,38227,0.4326,44,0.104651163,0,93435.57167,40000,0.4169,43.68840219,0.112530915,0,4374.40167,1773,-0.0157,-0.31159781,0.007879752,0
599,36047079801,20351.23941,15,74,49,,442.1750949,583.7499462,536.6834529,633.0854164,57639.62,61250,0.4896,47,0.162057522,0,63671.20414,71272,0.4613,40.59641533,0.115175482,0,6031.58414,10022,-0.0283,-6.40358467,-0.04688204,0
600,36047079802,16692.96567,34,154,76,254,353.472231,456.5743535,327.4007682,419.2986784,145019.1,53221,0.3895,40,0.156935346,0.012840267,141488.5506,60696,0.4062,38.356974,0.112421168,0.007720653,-3530.5494,7475,0.0167,-1.643026,-0.044514178,-0.005119614
601,36047080000,27256.25443,39,98,60,87,379.9820641,481.7673895,532.1919417,651.8127699,56622.76,55833,0.5092,45,0.118312757,0.016428193,55027.12285,67981,0.4838,46.41047297,0.08497053,0.019510855,-1595.63715,12148,-0.0254,1.41047297,-0.033342227,0.003082662
602,36047080200,29071.26372,47,155,93,,348.334277,428.5588139,401.2955821,531.3882343,70341.28,41607,0.5041,43,0.132190942,0.003836834,71389.89741,45030,0.4851,43.32810399,0.11714392,0.006377043,1048.61741,3423,-0.019,0.32810399,-0.015047022,0.002540209
603,36047080400,29779.46261,33,129,75,,273.256436,297.1098697,496.2158736,640.6046431,44795.93,31941,0.6064,43,0.157832043,0.027118644,43308.18874,32899,0.574,42.82160625,0.111944605,0.002558363,-1487.74126,958,-0.0324,-0.17839375,-0.045887438,-0.024560281
604,36047080600,26098.02881,24,110,83,,301.5582439,345.2171253,532.2303886,694.7674327,66050.54,39194,0.425,38,0.098039216,0.005826657,64243.9247,39536,0.4347,36.97077922,0.088628763,0.005467197,-1806.6153,342,0.0097,-1.02922078,-0.009410453,-0.00035946
605,36047080800,50506.19452,61,176,103,,,,503.2736702,647.5566636,10107.68,9829,0.31,40,0.62745098,0,10630.76694,9740,0.406,47.65060241,0.56372549,0,523.08694,-89,0.096,7.65060241,-0.06372549,0
606,36047081000,25488.54517,17,91,53,,261.6197496,297.6879199,481.959923,631.4658867,34986.91,40698,0.4788,44,0.113513514,0.005502063,35640.71992,43229,0.4433,43.36004274,0.08287796,0.016274864,653.80992,2531,-0.0355,-0.63995726,-0.030635554,0.010772801
607,36047081400,10525.38647,36,66,45,,241.92028,266.6009996,493.8674836,642.5725168,42630.23,48415,0.4629,46,0.155684287,0,44319.60818,40705,0.4881,45.37437604,0.130985915,0,1689.37818,-7710,0.0252,-0.62562396,-0.024698372,0
608,36047081600,11111.54327,30,101,68,,259.1263683,269.97735,452.2667706,589.7133224,41119.16,45125,0.4228,46,0.113115892,0,37875.1862,41071,0.4394,43.74883287,0.115232833,0,-3243.9738,-4054,0.0166,-2.25116713,0.002116941,0
609,36047081800,17993.69641,59,133,79,,221.2539486,263.2176934,408.3217812,539.1357301,72311.3,44954,0.4241,47,0.07972028,0.009345794,74607.42578,47378,0.4457,43.60878661,0.05615942,0.004865104,2296.12578,2424,0.0216,-3.39121339,-0.02356086,-0.00448069
610,36047082000,23320.02799,71,185,110,,232.9890758,287.5468073,333.509188,409.7597283,84636.48,36472,0.6111,47,0.139977178,0.004560531,85385.94386,36921,0.6519,44.74224344,0.138285263,0.004120313,749.46386,449,0.0408,-2.25775656,-0.001691915,-0.000440218
611,36047082200,26656.96075,61,142,89,,256.5131432,315.3033666,393.2659687,494.3579198,116004.4,38997,0.4631,45,0.085059376,0.002394891,114037.4784,41118,0.4517,47.10015408,0.060547945,0.00311063,-1966.9216,2121,-0.0114,2.10015408,-0.024511431,0.000715739
612,36047082400,24423.62253,70,154,77,,253.0246742,278.4230856,387.4397604,503.3984753,52236.21,44432,0.4638,50,0.164651163,0.012482336,52695.37572,43155,0.4839,49.76490826,0.143527205,0.011361002,459.16572,-1277,0.0201,-0.23509174,-0.021123958,-0.001121334
613,36047082600,22685.42417,79,137,81,,217.0569,249.6931345,356.4976981,460.5326453,63484.24,44120,0.467,42,0.152806227,0,66099.0655,44063,0.466,42.44342907,0.12527881,0,2614.8255,-57,-0.001,0.44342907,-0.027527417,0
614,36047082800,17857.5548,49,139,87,,217.9915675,250.0034735,357.2232816,447.0982613,59957.41,47269,0.3921,47,0.068341121,0.006087438,68355.07956,49632,0.4038,46.68013857,0.061741425,0.005594746,8397.66956,2363,0.0117,-0.31986143,-0.006599696,-0.000492692
615,36047083000,12481.42246,53,159,90,,261.339906,281.7226615,545.1356501,707.821703,77307.52,45598,0.3969,40,0.043736983,0,82082.28233,50606,0.405,40.02497658,0.050528119,0,4774.76233,5008,0.0081,0.02497658,0.006791136,0
616,36047083200,9001.544376,27,42,26,,274.1711174,301.6048664,469.3456696,622.8268244,41657.19,62083,0.3589,45,0.097495528,0.010252029,42920.6048,63708,0.3604,45.50792171,0.057675997,0.015,1263.4148,1625,0.0015,0.50792171,-0.039819531,0.004747971
617,36047083400,7792.24448,4,41,26,,299.5757977,305.1576835,547.1532774,664.2959658,34000.35,57708,0.3659,47,0.109977324,0,31328.01361,56726,0.366,45.30147059,0.116687578,0,-2672.33639,-982,1E-04,-1.69852941,0.006710254,0
618,36047083600,12876.1037,23,58,34,,246.7995139,254.4618588,412.0436,542.850576,24942.37,58068,0.4365,46,0.107049608,0.010473815,26236.13529,67454,0.4065,47.28412256,0.103864734,0.027027027,1293.76529,9386,-0.03,1.28412256,-0.003184874,0.016553212
619,36047083800,10324.66425,25,55,35,,292.6094464,302.7668059,447.6320218,574.2566556,37342.92,66618,0.4013,50,0.055640244,0.010403662,36287.94408,53438,0.4586,46.20379147,0.042424242,0.003847798,-1054.97592,-13180,0.0573,-3.79620853,-0.013216002,-0.006555864
620,36047084000,10517.4498,13,69,44,,265.8680967,287.5744433,444.5006919,581.3370138,34526.68,51331,0.4074,46,0.093419984,0,37648.84888,51534,0.4001,45.76168224,0.070104754,0,3122.16888,203,-0.0073,-0.23831776,-0.02331523,0
621,36047084600,14490.01184,11,49,28,,240.2969886,257.9062668,363.6032179,477.7508041,26501.77,48182,0.4535,47,0.071513707,0.007831325,27528.24581,53594,0.4391,46.10902256,0.072062084,0.006944444,1026.47581,5412,-0.0144,-0.89097744,0.000548377,-0.000886881
622,36047084800,11965.54017,20,44,26,,243.5198988,264.3369858,392.8639821,506.5115233,30307.13,52232,0.4212,44,0.123986095,0,28084.4797,54120,0.3973,44.74285714,0.083544304,0,-2222.6503,1888,-0.0239,0.74285714,-0.040441791,0
623,36047085000,8943.721125,16,71,48,,287.1152493,307.9760213,398.5908769,523.671512,28655.66,75417,0.3881,48,0.066037736,0,28225.82393,70208,0.4101,48.84137931,0.073110285,0,-429.83607,-5209,0.022,0.84137931,0.007072549,0
624,36047085200,24862.40362,3,11,7,,,,362.4624625,489.1891892,51.54102,,,,0,0,51.54102411,0,0,,0,0,4.11E-06,0,0,0,0,0
625,36047085400,7962.757094,19,64,39,,284.2565375,316.0816189,513.405705,682.4123111,39045.95,39819,0.4032,40,0.097264438,0.014994829,41077.71262,47763,0.4355,41.28944505,0.060180542,0.022604423,2031.76262,7944,0.0323,1.28944505,-0.037083896,0.007609594
626,36047085600,9812.145315,21,54,36,,257.6796509,278.7593462,515.4981891,670.0092498,53711.16,52554,0.3609,42,0.100422833,0,51817.39133,49657,0.3618,44.70172202,0.097587719,0,-1893.76867,-2897,0.0009,2.70172202,-0.002835114,0
627,36047085800,8254.687332,33,46,30,,245.2243623,287.3832581,577.8484098,723.075553,46144.45,52083,0.3755,45,0.057251908,0.025348542,49520.86814,52344,0.3842,44.64424951,0.035087719,0.013741657,3376.41814,261,0.0087,-0.35575049,-0.022164189,-0.011606885
628,36047086000,10767.98094,31,98,75,,249.4231159,278.4424165,365.2437487,476.2661821,54906.1,42270,0.4038,43,0.096754057,0,55188.73476,51333,0.3878,43.84882985,0.094950604,0,282.63476,9063,-0.016,0.84882985,-0.001803453,0
629,36047086200,12195.99236,49,92,59,,231.6135132,265.7864206,396.2301477,511.9004209,55496.97,44018,0.4904,51,0.121586476,0,53593.4778,48750,0.4646,50.70075758,0.08781484,0,-1903.4922,4732,-0.0258,-0.29924242,-0.033771636,0
630,36047086400,13253.58263,36,61,38,,195.8118348,224.5879855,314.7277486,399.7918646,37463.84,42794,0.4458,40,0.196597353,0.002776492,38076.05487,41538,0.4671,44.59302326,0.145283019,0.010468821,612.21487,-1256,0.0213,4.59302326,-0.051314334,0.007692329
631,36047086600,13621.27609,31,82,52,,204.8432392,229.2310886,365.8470028,449.7069601,52536.77,46438,0.4596,45,0.074026803,0.013316424,49525.20748,45451,0.4669,43.4775641,0.073450135,0.017567568,-3011.56252,-987,0.0073,-1.5224359,-0.000576668,0.004251144
632,36047086800,15192.02855,55,128,77,,202.6213209,228.9834374,384.6350029,482.0504813,46257.2,47679,0.4181,48,0.091894977,0.0066313,50678.19321,57850,0.3967,47.89734075,0.078723404,0,4420.99321,10171,-0.0214,-0.10265925,-0.013171573,-0.0066313
633,36047087000,9631.039459,47,90,55,,232.4459061,246.7694869,419.0028413,542.6677524,53007.95,33750,0.4639,49,0.135290364,0,54637.93941,35938,0.5053,47.1345515,0.139654068,0,1629.98941,2188,0.0414,-1.8654485,0.004363704,0
634,36047087200,9104.377477,29,88,51,,231.9103263,265.0406017,477.1041428,597.7923992,47962.74,42891,0.4245,44,0.12886969,0.011005136,50250.03174,40965,0.4237,45.18151815,0.103398409,0.011291461,2287.29174,-1926,-0.0008,1.18151815,-0.025471281,0.000286325
635,36047087401,20495.06421,36,141,77,,248.0284471,278.8806803,647.2748243,840.5895371,61915.7,30150,0.4507,44,0.12795858,0,65267.31637,29656,0.5145,47.51042535,0.13208852,0,3351.61637,-494,0.0638,3.51042535,0.00412994,0
636,36047087600,22318.16037,33,81,51,,305.8333361,327.5652195,657.7714741,856.9226114,30832.97,40109,0.4834,46,0.052287582,0,27554.80734,31712,0.5709,43.55357143,0.069069069,0,-3278.16266,-8397,0.0875,-2.44642857,0.016781487,0
637,36047087800,23761.45037,31,85,62,,197.0339288,215.80867,404.1597443,520.3256848,48168.32,40208,0.4178,47,0.110935024,0,45465.69418,36693,0.4361,44.10171103,0.109943411,0,-2702.62582,-3515,0.0183,-2.89828897,-0.000991613,0
638,36047088000,28636.82254,35,171,106,,234.549105,249.50164,499.9989052,637.632644,45532.26,51827,0.3913,41,0.071069182,0.033259424,40820.06952,50302,0.386,42.2819063,0.050557621,0.025577265,-4712.19048,-1525,-0.0053,1.2819063,-0.020511561,-0.007682159
639,36047088200,17681.95487,65,135,75,,191.4682497,209.2239858,378.0128512,491.9023607,84896.74,46750,0.4023,44,0.088582111,0,86043.99538,48043,0.437,44.0974391,0.049368205,0,1147.25538,1293,0.0347,0.0974391,-0.039213906,0
640,36047088400,14538.88512,51,119,66,,173.8254624,194.2102258,382.8413236,479.5700668,76323.4,37853,0.4464,50,0.0808452,0.021201413,82245.71196,43099,0.4687,44.0610687,0.113955409,0.004636785,5922.31196,5246,0.0223,-5.9389313,0.033110209,-0.016564628
641,36047088600,15640.06372,62,124,84,,189.1456406,213.8058406,344.4355956,443.2487686,64445.27,45208,0.4521,50,0.119817768,0.00270636,64459.68224,37359,0.473,47.66648321,0.144274121,0.003165988,14.41224,-7849,0.0209,-2.33351679,0.024456353,0.000459628
642,36047088800,17378.70132,56,84,56,,199.274634,208.2618702,395.5426408,519.1664525,55430.36,43046,0.4284,52,0.113381995,0.006229037,53497.94671,45131,0.458,49.49318317,0.105027377,0.006832601,-1932.41329,2085,0.0296,-2.50681683,-0.008354618,0.000603564
643,36047089000,21617.02755,92,186,120,,179.812025,199.552597,346.2998123,449.7838887,70376.14,28688,0.4443,47,0.173988239,0.020319085,66414.22588,29082,0.4101,50.58667212,0.126989742,0.014499681,-3961.91412,394,-0.0342,3.58667212,-0.046998497,-0.005819404
644,36047089200,15316.84966,113,284,175,,152.1412522,185.8637491,379.6291537,475.1726385,52652.35,25350,0.4258,51,0.1306332,0,54166.59204,20528,0.465,52.23263889,0.150514348,0,1514.24204,-4822,0.0392,1.23263889,0.019881148,0
645,36047089400,14684.57382,44,120,78,,232.0671755,242.7684697,460.3753371,595.7131636,56412.3,43159,0.4582,51,0.12492564,0.016297088,57058.99301,41269,0.4844,46.07142857,0.132371393,0.017132314,646.69301,-1890,0.0262,-4.92857143,0.007445753,0.000835226
646,36047089600,12707.17887,62,168,90,,203.258523,223.8142055,500.068023,625.6389599,59282.05,34482,0.4488,50,0.101754386,0.055829735,60324.83542,37168,0.4372,50.8538163,0.117613956,0.019470642,1042.78542,2686,-0.0116,0.8538163,0.01585957,-0.036359093
647,36047089800,13161.95097,27,74,45,,226.6032253,244.5299822,218.7268114,268.7920159,29816.65,38988,0.4541,53,0.177750907,0.010770975,28121.95054,40000,0.5831,53.8239645,0.172043011,0.009025271,-1694.69946,1012,0.129,0.8239645,-0.005707896,-0.001745704
648,36047090000,21045.61942,84,247,157,,230.3760084,257.8876936,457.6152952,581.4946738,56228.57,27716,0.5195,41,0.086175943,0.003244894,55441.49919,25049,0.5295,40.19352975,0.076175869,0.004060325,-787.07081,-2667,0.01,-0.80647025,-0.010000074,0.000815431
649,36047090200,16249.08908,47,119,84,,227.9100246,236.0953098,383.8628716,499.6539326,52816.4,42734,0.4848,42,0.192654193,0.004716981,45381.87441,41250,0.4899,46.95381883,0.156316916,0.006042296,-7434.52559,-1484,0.0051,4.95381883,-0.036337277,0.001325315
650,36047090600,16698.45517,89,257,156,,179.3815259,167.3846558,307.6378489,393.5419063,57107.97,15674,0.5363,52,0.215339233,0.00493653,53127.07736,14500,0.551,51.86536485,0.148901546,0.005520703,-3980.89264,-1174,0.0147,-0.13463515,-0.066437687,0.000584173
651,36047090800,25277.45426,111,442,279,,155.5663295,155.1167116,350.7603262,446.9928321,49616.76,12863,0.5245,44,0.213531968,0.02828175,54640.47038,12052,0.5546,44.921875,0.254220457,0.020965383,5023.71038,-811,0.0301,0.921875,0.040688489,-0.007316367
652,36047091000,18080.46743,69,224,126,,232.6224118,205.5890364,300.7131753,346.1234281,74426.06,10746,0.4848,71,0.292712799,0,63519.85022,11014,0.6846,70.90047393,0.254155125,0,-10906.20978,268,0.1998,-0.09952607,-0.038557674,0
653,36047091200,14260.19279,115,315,186,,,,476.0275985,627.6225803,102631.9,20360,0.4554,49,0.230520977,0.008623345,107169.5682,21747,0.4263,48.85914595,0.209669921,0.00698677,4537.6682,1387,-0.0291,-0.14085405,-0.020851056,-0.001636575
654,36047091600,18387.55771,42,180,101,,226.2064322,243.9983303,325.3045947,412.6908531,57531.27,31105,0.4833,45,0.11969941,0,50468.97411,32610,0.4664,44.52868852,0.099051008,0,-7062.29589,1505,-0.0169,-0.47131148,-0.020648402,0
655,36047091800,17875.0248,18,82,45,,255.0983667,273.0106982,339.5730245,412.6757325,37781.37,27500,0.5117,48,0.152996845,0.00731383,34087.24291,30326,0.5095,43.28717949,0.156606852,0.009164223,-3694.12709,2826,-0.0022,-4.71282051,0.003610007,0.001850393
656,36047092000,20055.98742,44,197,132,,248.3560931,271.9227035,338.925802,413.1463775,37504.78,32292,0.5836,46,0.125181951,0.007658321,35555.76384,39570,0.5707,48.86952636,0.120029455,0.008671415,-1949.01616,7278,-0.0129,2.86952636,-0.005152496,0.001013094
657,36047092200,13685.60801,19,52,33,,220.3731709,248.2366149,526.0611454,603.1180636,46437.52,39485,0.4012,53,0.134502924,0.001439367,46905.11687,39934,0.4156,48.32412523,0.147982063,0.011287478,467.59687,449,0.0144,-4.67587477,0.013479139,0.009848111
658,36047092400,21461.35317,62,240,155,,229.6978028,223.4301704,394.4768289,502.7612289,35193.55,37266,0.4417,43,0.104230533,0.001464558,34102.75557,36500,0.4598,45.15224913,0.08539604,0,-1090.79443,-766,0.0181,2.15224913,-0.018834493,-0.001464558
659,36047092800,13687.66693,30,76,50,,206.890953,224.8317896,328.1004225,420.6277073,44128.91,45762,0.4287,40,0.092578986,0,49183.9701,51306,0.4141,44.14643399,0.076165463,0,5055.0601,5544,-0.0146,4.14643399,-0.016413523,0
660,36047093000,16901.752,23,55,37,,220.1674382,229.1146898,243.9344619,299.3232561,34416.89,56014,0.3955,53,0.117082534,0.00234192,36657.12661,58914,0.4029,49.27137546,0.113831089,0.002564103,2240.23661,2900,0.0074,-3.72862454,-0.003251445,0.000222183
661,36047093200,17300.42452,32,89,42,,267.8879119,278.8855307,363.7423902,456.957836,12368.63,83500,0.3713,38,0.139272271,0.01497006,11627.99611,86563,0.3419,40.20897833,0.134347275,0.015923567,-740.63389,3063,-0.0294,2.20897833,-0.004924996,0.000953507
662,36047093400,15469.05007,13,35,20,,269.4277527,282.9557077,304.2505038,397.5716323,35901.03,51648,0.4277,50,0.089204913,0,34866.53976,48941,0.4181,50.1578137,0.079187106,0,-1034.49024,-2707,-0.0096,0.1578137,-0.010017807,0
663,36047093600,14369.19325,29,51,25,,255.7067204,260.0750544,322.9685666,417.326744,29520.09,71964,0.3674,45,0.025806452,0,29222.0667,72813,0.3879,45.96085409,0.013377926,0,-298.0233,849,0.0205,0.96085409,-0.012428526,0
664,36047093800,11409.0946,32,55,33,,226.3288662,247.7239126,350.4754848,462.9026437,43382.13,34018,0.481,40,0.136759582,0.018164881,45732.97875,38631,0.4714,43.29028926,0.141803279,0.007954043,2350.84875,4613,-0.0096,3.29028926,0.005043697,-0.010210838
665,36047094401,19621.80534,29,137,85,,234.8487222,251.5774321,264.2313328,270.2572877,27438.57,66167,0.4103,51,0.157827747,0,27298.43428,71591,0.3875,49.76485788,0.141176471,0,-140.13572,5424,-0.0228,-1.23514212,-0.016651276,0
666,36047094402,5608.520895,20,50,31,,,,239.4774652,221.9941016,70464.16,23417,0.4297,46,0.191278494,0,70221.76236,17000,0.4711,56.77623991,0.185150376,0,-242.39764,-6417,0.0414,10.77623991,-0.006128118,0
667,36047094600,24516.49055,18,45,28,,239.8647548,262.5243695,275.3476654,336.349563,18291.85,60950,0.4737,43,0.107645875,0,16655.69401,58026,0.4661,44.27554981,0.107623318,0,-1636.15599,-2924,-0.0076,1.27554981,-2.2557E-05,0
668,36047095000,11561.61216,27,87,55,,227.597382,242.657678,263.3078235,274.2333146,34569.78,68854,0.403,49,0.109944751,0,34740.70582,73472,0.3735,49.76567448,0.098882682,0,170.92582,4618,-0.0295,0.76567448,-0.011062069,0
669,36047095400,11303.14314,39,113,57,,230.146733,253.2304535,255.2754861,277.1957462,53017.9,72610,0.412,50,0.089422028,0,49794.43324,65500,0.4143,52.84509543,0.060911658,0,-3223.46676,-7110,0.0023,2.84509543,-0.02851037,0
670,36047095600,11329.67669,31,67,41,,226.5028652,256.3223575,250.7344575,261.5941797,50342.89,65459,0.4472,51,0.064082886,0.011966928,51334.92219,63456,0.4464,50.24261603,0.058410351,0.011958146,992.03219,-2003,-0.0008,-0.75738397,-0.005672535,-8.782E-06
671,36047095800,11176.74865,43,71,42,,275.86862,291.6442243,233.5283163,248.7936841,42434.54,62431,0.4201,50,0.088478367,0.00576671,42213.53127,62671,0.4291,53.98058252,0.053345812,0.006325778,-221.00873,240,0.009,3.98058252,-0.035132555,0.000559068
672,36047096000,20231.01889,9,63,36,,356.4102564,360.6837607,230.5036569,253.9131254,0,,,,,,0,0,0,,,,0,0,0,0,0,0
673,36047096200,8524.523301,9,66,33,,264.5995304,291.5398862,230.9411004,254.477069,26485.37,64750,0.3851,51,0.03003003,0,29774.30684,70298,0.385,48.46229187,0.038321168,0.002939735,3288.93684,5548,-1E-04,-2.53770813,0.008291138,0.002939735
674,36047096400,8420.776135,27,60,36,,266.3298231,279.4767232,232.4099173,251.8229108,32444.34,51631,0.3989,44,0.073891626,0,27501.41585,58542,0.3919,46.16651418,0.031886625,0,-4942.92415,6911,-0.007,2.16651418,-0.042005001,0
