,GEOID,pickups_intract,NYPDfelony,units,perSQFTvalueC2,newperSQFTvalueC2,Pop_Den,Median_Household_Income,Gini_Index,Ave_Commute_Min,Unemployed_rate_16,Moved_after_2010
14,36047002200,26638.81665,105,,345.2132971,405.8339727,37781.8,36563,0.5328,39,0.10459588,0.224366707
297,36047035500,26645.32981,87,,822.8231975,1041.398454,105165.4,39850,0.4265,43,0.089330025,0.275779377
611,36047082200,26656.96075,89,,393.2659687,494.3579198,116004.4,38997,0.4631,45,0.085059376,0.304900181
447,36047051800,26663.43525,30,,348.1419821,428.0033015,44780.5,69856,0.4767,42,0.093623482,0.254873646
420,36047049500,26919.19989,68,,218.631148,270.2566788,54205.93,73913,0.4474,32,0.056179775,0.398104265
45,36047006300,26986.19257,51,,674.1290414,857.7950165,50106.11,97614,0.4299,39,0.039383562,0.353216374
238,36047028502,27100.40774,91,,287.791146,371.2457396,56739.04,15135,0.472,50,0.284414107,0.133959044
601,36047080000,27256.25443,60,87,532.1919417,651.8127699,56622.76,55833,0.5092,45,0.118312757,0.231634183
701,36047103400,27334.2991,136,,268.8282688,272.5012731,15703.87,18158,0.5027,60,0.257246377,0.140047676
278,36047033100,27406.11413,90,,707.9691531,877.9227701,79591.81,39301,0.4485,35,0.133272892,0.387375416
235,36047028300,27553.93239,94,,381.6127274,494.034071,88191.69,32917,0.4978,42,0.22528363,0.354519774
172,36047021700,27754.68815,86,,717.4329909,816.8153545,84487.65,54595,0.4628,38,0.101073345,0.386565272
274,36047032700,27789.04846,90,,545.5294447,660.6218539,36579.85,47153,0.4949,44,0.115066751,0.255573248
28,36047004400,28447.21855,54,,276.3719512,270.7779834,14544.69,95341,0.4266,32,0.059919028,0.210256411
638,36047088000,28636.82254,106,,499.9989052,637.632644,45532.26,51827,0.3913,41,0.071069182,0.329804561
425,36047050000,28783.79584,23,,197.7275422,279.5902602,48065.67,78313,0.4231,44,0.052932019,0.256392536
312,36047036900,28841.58987,138,,522.2751906,639.7399415,55275.53,31059,0.506,47,0.103021298,0.335167859
602,36047080200,29071.26372,93,,401.2955821,531.3882343,70341.28,41607,0.5041,43,0.132190942,0.330490405
269,36047031900,29115.38408,63,,710.0994227,874.865582,64721.89,40744,0.4009,36,0.195316962,0.196254681
722,36047114400,29202.25608,99,,406.0380492,525.7737965,15591.52,26429,0.4472,42,0.113131313,0.352331606
129,36047017100,29613.12072,13,,541.7166575,612.8677716,49038.53,108384,0.4385,40,0.074369748,0.285714286
603,36047080400,29779.46261,75,,496.2158736,640.6046431,44795.93,31941,0.6064,43,0.157832043,0.402234637
127,36047016900,29788.6786,41,,462.0381258,523.9092227,59092.4,78504,0.4886,36,0.037100653,0.357643759
215,36047026300,29979.10841,69,,287.703134,356.8156133,43352.7,39861,0.4856,41,0.111003861,0.421428572
706,36047109800,30390.50358,96,,339.1560096,398.3808522,6542.745,43664,0.4547,54,0.196428571,0.386023295
270,36047032100,30798.9318,115,,673.4147387,802.4394756,95400.01,41094,0.5465,39,0.125204851,0.353838583
350,36047041100,30885.19644,27,,253.5203902,329.3371228,65002.07,35068,0.5624,44,0.099701493,0.356261023
408,36047048100,31547.82542,47,,262.5178841,345.1574441,52929.21,72717,0.4198,34,0.101541733,0.538970588
344,36047040500,31555.99798,46,,253.8020071,317.2796192,28898.45,40815,0.5148,47,0.170294494,0.44320298
703,36047105804,31574.33576,78,,319.4549583,382.8350466,21810.48,27649,0.4262,51,0.152542373,0.162666667
144,36047018700,31707.08075,66,,271.8610559,329.2910489,44997.32,89375,0.5121,38,0.075294118,0.512773723
42,36047005900,32169.79596,65,,364.6656928,470.0978319,10357.14,57143,0.3905,41,0.120985011,0.4796875
256,36047030300,32255.23522,116,,752.4484263,949.3704727,51251.09,19696,0.5045,46,0.169105691,0.327160494
357,36047041700,32291.33331,56,,267.0569682,341.4375565,57950.02,22022,0.4814,40,0.135520685,0.225882353
559,36047070600,32343.58466,24,,226.8328564,263.4542903,4311.78,85515,0.4127,32,0.081320451,0.126470589
272,36047032500,32396.5064,103,,679.3856623,826.7457418,99133.44,43245,0.4655,43,0.147432639,0.297863764
268,36047031702,32429.80222,65,46,685.3861255,857.315004,71463.41,53111,0.4182,43,0.118795769,0.458055926
267,36047031701,32436.6765,50,,665.8191464,844.6721631,60458.57,50205,0.4861,42,0.087472527,0.319444445
285,36047034100,32443.55649,46,,732.0427153,889.6109234,51940.22,50417,0.3981,40,0.049626105,0.309160305
289,36047034700,32444.98143,100,,761.6596931,890.6341148,61628.44,29114,0.4915,42,0.128651336,0.330671989
20,36047003400,32536.25093,57,,223.2626617,220.0423204,16691.31,69848,0.4584,45,0.037217816,0.217647059
429,36047050400,32957.63929,30,73,226.2654082,304.461271,53739.69,86771,0.4767,42,0.058882236,0.258870565
306,36047036300,33036.67932,170,,723.8177333,889.6923477,40644.94,29741,0.5052,53,0.08,0.308524173
262,36047030900,33106.24136,110,,727.5059216,864.5621437,38751.94,29375,0.5348,44,0.113537118,0.327659575
439,36047051100,33156.45599,88,,274.1604996,353.4352974,61864.95,31047,0.5304,41,0.08356676,0.339545719
271,36047032300,33290.15713,86,,643.0018217,790.7584995,57398.3,53851,0.4431,40,0.165002171,0.222379604
252,36047029900,33316.67746,68,,310.9368155,381.2976332,48051.96,22734,0.5014,41,0.163636364,0.303703704
221,36047026900,33573.82739,101,,295.8469934,326.3181044,51917.32,48841,0.4769,42,0.135152697,0.337391304
240,36047028700,33699.06457,101,,480.5991958,631.8240967,48200.53,30755,0.5332,39,0.120830245,0.270137525
225,36047027300,33844.61459,78,,304.6475533,372.8323529,45830.85,34297,0.5424,38,0.096334186,0.277688604
263,36047031100,33856.04206,101,,685.5478598,819.866263,49808.14,41683,0.4561,41,0.098297214,0.323766816
174,36047021900,34132.03865,59,,699.1708702,865.4951036,63708.3,55758,0.4419,40,0.08310992,0.316713483
490,36047056900,34175.51036,34,,258.3293502,315.3799312,29036.74,71111,0.4181,33,0.034482759,0.409836065
422,36047049700,34409.27259,30,,271.8779547,341.5596239,43513.67,79934,0.5262,30,0.053057554,0.518720218
338,36047039900,34600.30685,49,,253.6657667,327.2203154,57952.6,31563,0.4958,38,0.175438596,0.262578616
202,36047025100,34712.32745,89,,273.3416523,347.2327894,65867.6,27125,0.5961,42,0.232835821,0.248211731
206,36047025500,34749.3489,95,,283.9789022,375.83068,98454.48,22500,0.4265,42,0.180783242,0.12032967
280,36047033500,34760.33266,38,,767.2840655,964.8052948,44652,61164,0.4205,37,0.111658456,0.182298547
176,36047022100,34816.36714,83,36,716.2891422,864.9989465,73472.76,37140,0.5144,43,0.124249249,0.410780669
359,36047041900,35007.56584,66,,249.2048859,324.0010099,68214.15,35877,0.4532,39,0.2,0.31097561
361,36047042100,35090.09804,46,,277.937916,348.4235305,67815.85,34362,0.4575,42,0.130025663,0.411674347
85,36047012100,35242.57569,28,,346.5194942,367.8024369,31610.39,93393,0.4186,36,0.0236822,0.420348059
430,36047050500,35323.86626,95,,272.8441335,348.5348455,65570.67,30216,0.4877,37,0.125847458,0.31753313
168,36047021300,35348.17509,98,,794.0820908,972.7818996,60419.36,38750,0.5019,43,0.206297941,0.294453084
279,36047033300,35847.35218,63,,717.0671393,795.5826923,65591.31,44608,0.4379,31,0.091321611,0.294027565
318,36047037500,35902.10757,68,,588.9437196,715.3706758,51032.24,45573,0.4142,48,0.152825836,0.280562885
336,36047039700,36412.8997,140,,256.0708435,328.6078511,53066.46,38266,0.479,45,0.196089385,0.31411863
340,36047040100,36514.70331,79,,289.7848335,373.8218923,54459.11,42079,0.4345,48,0.136147757,0.384482758
334,36047039500,36541.32905,71,,279.405759,356.3236212,61441.68,27870,0.4995,44,0.227960355,0.364888124
231,36047027900,36607.57877,68,,409.5071292,535.9409211,62604.76,57869,0.4301,47,0.127740705,0.319810683
233,36047028100,36611.19001,106,,371.8462219,480.8488657,78081.25,25082,0.5362,46,0.192546584,0.303084223
227,36047027500,36643.0973,75,,274.044686,336.6013441,69448.59,55990,0.5023,42,0.166245791,0.389480276
229,36047027700,36649.49849,103,,395.8191365,505.1886985,79485.22,37875,0.5167,44,0.221647059,0.276291226
32,36047004900,36882.21505,21,,602.3669334,746.2257327,66921.32,116950,0.4467,35,0.008602151,0.455657493
352,36047041300,37102.11368,53,,281.1009995,362.953752,69713.92,38955,0.4047,42,0.088619403,0.340348331
246,36047029300,37181.47153,62,,325.5352975,423.2980747,53954.14,30479,0.5106,40,0.201145767,0.351758794
248,36047029500,37209.37868,53,,267.5035364,333.3049384,59845.46,54276,0.4816,40,0.060240964,0.287984742
244,36047029100,37222.99404,57,,508.4538118,674.3091965,44722.77,35521,0.5156,49,0.207883026,0.358024691
355,36047041500,37232.06375,61,,262.3412432,326.5351612,71287.87,53924,0.3856,45,0.21969697,0.378554021
328,36047038900,37270.51058,158,,264.0912542,315.2599522,51654.13,47059,0.477,40,0.077639752,0.263020834
242,36047028900,37410.80738,77,,454.9769071,587.6328095,53341.79,39570,0.4706,45,0.257541899,0.279642058
426,36047050100,37574.23358,79,,638.2292298,770.0872301,44012.44,73919,0.4343,31,0.059990553,0.337876614
287,36047034300,37637.90352,78,,725.7840118,916.7110421,81413.81,25019,0.5819,41,0.146044625,0.247327503
424,36047049900,37663.55232,17,,230.0033965,306.3926538,31733.03,70031,0.4585,36,0.104166667,0.387755102
756,36047122000,37711.99085,101,,325.1124041,407.8212569,13168.27,43125,0.5001,42,0.128472222,0.395260664
293,36047035100,37838.15814,185,,872.4743238,1053.910723,70496.51,24519,0.4802,42,0.129255057,0.178484108
295,36047035300,37858.42781,103,,873.5218121,1054.883867,81622.44,39934,0.5009,43,0.068851252,0.403008299
291,36047034900,37883.84747,128,,858.0430846,1021.222913,84058.88,29754,0.4742,43,0.093230174,0.32047619
288,36047034500,37974.4418,70,,729.3435725,876.028441,45895,31701,0.5027,41,0.157723577,0.308890926
330,36047039100,38017.8718,57,,262.3163912,305.5835172,48098.69,35542,0.4732,37,0.180464562,0.351094196
365,36047042500,38399.73542,33,,259.5849363,322.1515578,44843.33,45642,0.4722,39,0.133254015,0.488867377
194,36047024300,38687.63789,57,,264.0609584,332.7288232,71701.27,54505,0.4681,41,0.075320513,0.356446992
4,36047000501,39175.79425,17,62,,,147218.9,110700,0.5084,30,0.070351759,0.369855395
324,36047038500,39438.28548,63,,313.2273078,392.3063998,49945.94,39141,0.4771,41,0.175581395,0.401476015
323,36047038300,39459.87877,75,,236.7164557,306.7194874,69075.65,48712,0.4681,43,0.092440801,0.370869033
219,36047026700,39994.38551,39,,303.7736094,369.2692157,57314.7,41458,0.5442,41,0.129063098,0.387023336
217,36047026500,40005.98912,59,,275.0258561,348.0407298,57736.31,51050,0.6142,43,0.120671563,0.410764873
700,36047102800,40013.25722,53,,231.6972425,235.8039073,3886.638,62216,0.4003,52,0.135394456,0.201629328
264,36047031300,40379.47044,94,,770.4181788,902.2218727,63157,34817,0.5392,44,0.081874356,0.365611715
31,36047004700,40447.5055,26,,703.7104656,871.5429241,14809.12,101150,0.4675,38,0.121827411,0.46505718
457,36047053100,40496.25553,36,,190.9619286,215.0510856,143056.4,33945,0.6168,23,0.01642984,0.333132892
204,36047025300,40564.50237,57,554,229.6066756,297.1421657,40649.61,43491,0.5062,40,0.114508783,0.380194518
16,36047002901,40700.37963,105,,169.9385825,224.7302985,88220.4,17544,0.4379,42,0.23328877,0.212439419
142,36047018501,41074.18056,152,,169.4342595,214.3100474,112091.8,17407,0.5755,38,0.330163761,0.219339622
320,36047037900,41544.77905,90,,789.4104358,962.3994998,49851.64,40412,0.4701,43,0.115010799,0.348670021
363,36047042300,41691.35916,46,,276.1617849,323.5408044,70865.51,51083,0.4315,38,0.128479657,0.450190114
266,36047031500,41725.51841,174,,679.023828,816.8790453,69130.13,54113,0.4324,46,0.167997445,0.379402586
196,36047024500,41821.64799,64,,314.8901892,387.0376256,59840.96,51605,0.4367,42,0.2052383,0.317460317
283,36047033900,41952.85739,76,,720.5483066,899.0387935,64413.3,34231,0.4662,41,0.099204492,0.385438972
300,36047035700,42139.09354,78,,863.9471742,1053.693104,35652.25,21227,0.5662,43,0.150753769,0.311850312
200,36047024900,42233.7246,83,,306.1816005,371.0650191,61069.83,48315,0.4606,42,0.11323764,0.479435958
198,36047024700,42285.15573,122,,275.0213573,322.8082297,29913.95,42308,0.4865,37,0.123686338,0.372093023
301,36047035900,42523.97629,181,,773.9244281,929.5182811,73330.08,30898,0.4691,45,0.184308842,0.271448025
326,36047038700,42565.65399,93,,547.61493,723.0940106,55823.51,36430,0.5027,45,0.201143451,0.30964467
319,36047037700,43002.5124,62,,629.7464444,806.8598318,57734.12,40272,0.5085,43,0.114012185,0.35078534
186,36047023300,43074.31039,121,,254.3818314,297.6751079,73295.15,33141,0.5305,39,0.193100862,0.341386554
332,36047039300,43381.73175,116,37,244.2188595,302.4533971,47041.02,52244,0.4853,42,0.144216324,0.375302663
432,36047050700,43771.24602,53,,201.2646935,251.1408779,35846.2,30625,0.4729,26,0.116022099,0.25
416,36047049100,44447.1544,261,,257.6960521,314.80223,73108.17,32813,0.4494,39,0.077848549,0.209988203
758,36047150200,44806.73671,39,,330.1268415,373.0404406,24051.45,100813,0.4356,38,0.05904059,0.342130066
192,36047024100,45171.29516,115,,277.1407798,351.4614138,34132.68,60815,0.4421,36,0.058053966,0.481363153
5,36047000502,45341.36746,38,,989.0288767,1184.871247,69557.17,91964,0.541,30,0.078695897,0.304761904
208,36047025700,45397.95331,76,,244.3041029,323.9271876,31130.76,51310,0.4982,39,0.1676783,0.356269113
494,36047057300,45427.08352,25,,265.122567,330.2532493,36158.13,70878,0.453,34,0.079656863,0.373493976
282,36047033700,45863.94984,81,,725.1855271,910.7162889,50045.93,48114,0.4488,42,0.098404255,0.240982348
405,36047047700,45895.61066,48,,270.4619408,343.3777771,44408.16,86932,0.3842,34,0.023334461,0.421354765
492,36047057100,46962.6663,31,,240.0334294,300.1629888,57228.68,58553,0.4565,38,0.042479908,0.305147059
151,36047019500,47258.39103,29,,300.0135872,335.8466373,79162.67,84187,0.398,40,0.048930772,0.473508087
250,36047029700,47714.86475,77,,295.1034007,367.6226772,50007.84,50260,0.5318,40,0.192822967,0.260869565
81,36047011700,47895.36946,40,,538.2611088,672.5939394,34189.49,72429,0.3981,37,0.064168086,0.546774193
342,36047040300,48107.13581,82,,235.1315422,303.8285805,45869.05,27827,0.528,48,0.20527307,0.418908532
91,36047012902,48167.7986,64,363,369.8551514,421.3780045,42071.54,86290,0.4914,36,0.06171875,0.463356974
381,36047044100,48658.80033,76,,259.2554176,333.0290144,112431.1,49167,0.499,38,0.120383037,0.403451995
188,36047023500,48826.70492,83,,307.6911694,354.644786,73451.35,45406,0.5247,35,0.065987124,0.35809226
21,36047003500,49184.07134,184,,284.0954019,318.6963422,30177.94,61525,0.4984,37,0.102725367,0.313624679
213,36047026100,49984.19617,89,70,242.2138937,307.941074,64769.83,38859,0.4951,38,0.067357513,0.36938677
496,36047057500,50007.41264,62,98,231.7722166,269.2694972,55707.89,79476,0.3676,32,0.053211009,0.415571776
509,36047059300,50223.25483,11,,252.6589225,307.448682,28032.91,73021,0.3933,41,0.094098884,0.370595383
605,36047080800,50506.19452,103,,503.2736702,647.5566636,10107.68,9829,0.31,40,0.62745098,0.182692308
140,36047018300,50767.21417,37,,199.9932509,238.739612,50777.05,93625,0.4368,36,0.091096243,0.378420641
507,36047059100,50906.15062,42,,246.2851449,313.9568134,51850.28,76532,0.3785,38,0.060595322,0.367713005
367,36047042700,51422.27472,86,,231.6492339,274.4493786,97449.88,47055,0.4322,36,0.125932301,0.374708624
759,36047152200,51645.37527,75,,254.6405376,320.2611042,24938.66,81618,0.4758,38,0.069381599,0.155844156
90,36047012901,51892.75214,229,,340.4984094,384.3846026,48757.75,82071,0.4532,36,0.057112069,0.506134969
418,36047049300,52164.52547,120,,276.9876464,348.3611382,84035.34,30613,0.5552,35,0.108067729,0.272529522
586,36047077200,53547.61922,48,,290.1790129,316.0565756,18685.08,61117,0.4808,41,0.052429668,0.207381371
122,36047016400,53806.87663,2,,233.8709677,252.688172,2122.569,97760,0.358,21,0.031746032,0.873015873
387,36047044700,54833.51621,63,,227.4983946,283.1590746,40366.83,50114,0.4954,39,0.131675201,0.354350568
184,36047023100,54981.58219,63,,258.6551867,319.5406357,56961.73,77039,0.4149,40,0.118165785,0.456624075
321,36047038100,55597.95089,154,,243.4084737,302.0017381,60012.75,27885,0.4751,39,0.146878825,0.265893037
95,36047013300,56302.81894,31,,329.3313254,341.6476119,81518.67,144293,0.3554,36,0.043091655,0.332785088
163,36047020700,56477.51737,29,,827.4360489,885.8025468,84656.35,97353,0.4618,37,0.053163731,0.296153847
111,36047015100,56610.93074,29,,489.7644615,560.3503178,74120.59,121742,0.4589,37,0.081456456,0.33993808
115,36047015500,56737.15185,28,,392.7000577,450.2053476,63587.93,128611,0.5097,38,0.049977283,0.413072777
113,36047015300,57052.49839,47,,356.4922095,402.5459226,50964.3,115000,0.3843,37,0.049363057,0.344444445
385,36047044500,57304.33992,75,,259.7173329,322.4078991,77369.62,42894,0.4866,43,0.072881983,0.338299193
101,36047013900,57375.70042,36,,528.8454875,623.3670578,62502.96,100787,0.462,35,0.0781893,0.333333333
383,36047044300,57417.92009,61,,275.2317735,344.8110302,83671.96,56657,0.4185,38,0.076643441,0.373434949
97,36047013500,57578.43,36,,375.8795526,391.6927992,62998.65,126111,0.4881,41,0.050622407,0.409685864
377,36047043700,57650.64367,69,,268.5940624,355.3489053,94872.83,42500,0.4398,44,0.190872649,0.333918128
99,36047013700,57800.56464,63,,387.2036029,407.6506778,55689.17,99648,0.4309,40,0.06598513,0.36331192
159,36047020300,57833.71731,44,,639.0557093,748.2168322,31039.84,106250,0.4266,39,0.131176999,0.465648855
348,36047040900,57943.02851,64,,255.7508639,327.4884008,57609.06,37635,0.4548,42,0.134320175,0.437799043
369,36047042900,57997.86795,92,,244.9938665,298.5263239,88466.95,45382,0.4197,41,0.135732502,0.324645892
375,36047043500,58006.43073,46,,262.1779835,334.4141158,79413.28,41058,0.5499,38,0.18172657,0.322894919
371,36047043100,58022.81039,94,,285.5321979,348.3991873,87073.04,42269,0.5054,40,0.116554595,0.436635944
373,36047043300,58035.91852,101,,260.7400018,340.6676324,70828.46,37882,0.4551,42,0.137802607,0.240569395
153,36047019700,58573.05697,42,,264.8591732,312.2690831,53499.61,83650,0.516,41,0.107857491,0.275298554
136,36047017900,58719.7735,42,,286.3379809,339.1515249,67367.51,45947,0.5096,37,0.095995612,0.322936972
49,36047006700,59076.14383,29,,602.6562694,750.5989694,63016.3,145294,0.4337,37,0.092962963,0.354556804
182,36047022900,59263.65698,43,,236.1488722,284.3823272,56975.15,51645,0.4616,37,0.080257511,0.451612903
93,36047013100,59292.83073,35,,354.8545613,393.43389,70287.49,111950,0.5203,37,0.043478261,0.389102917
157,36047020100,60488.38133,46,,209.4422563,243.7135622,57388.25,84844,0.4752,38,0.076840215,0.384615384
223,36047027100,60774.06262,67,,294.3762724,325.6338422,24750.21,37104,0.4512,42,0.107426099,0.341062802
19,36047003300,60887.28887,112,586,242.1392949,287.1447003,49652.6,105642,0.4869,28,0.049496277,0.584824183
170,36047021500,61481.10135,59,,784.9881146,932.7181541,86093.78,61723,0.4781,45,0.039118286,0.321892005
260,36047030700,61659.24192,110,,596.2019014,727.0376305,41964.6,24706,0.4759,43,0.132256436,0.319680851
138,36047018100,62425.89228,54,298,231.1942472,277.9703555,52522.87,80911,0.4569,35,0.092163847,0.356952584
103,36047014100,62742.23436,43,,560.4304773,716.0543942,61477.45,78125,0.4893,42,0.100324939,0.504679144
487,36047056500,63276.65251,51,,236.8474078,271.4848859,32173.19,78445,0.4306,35,0.076812977,0.462174189
116,36047015700,63479.26724,34,,446.7946705,526.2441458,66347.67,102500,0.4129,41,0.021291449,0.421309873
125,36047016700,64037.20526,18,,384.2272422,447.395492,80928.02,107466,0.4224,39,0.053926206,0.351198872
166,36047021100,64230.65757,22,,218.9699983,261.0710759,18332.05,43000,0.5286,42,0.091925466,0.436482085
466,36047054300,64470.60416,51,,302.7135815,384.8865244,940.6829,92500,0.3787,39,0.103225806,0.761904762
29,36047004500,64524.8287,28,,680.4782377,823.4978054,50391,138281,0.4635,32,0.036725664,0.432889964
155,36047019900,65160.65385,71,,220.0515791,266.1610385,39251.38,67656,0.4574,36,0.028647215,0.360373295
161,36047020500,65640.86445,35,,695.171467,789.1032089,44547.32,78000,0.4427,38,0.042058387,0.422844176
25,36047003900,65748.65073,64,,1011.515089,1215.515365,40519.37,102981,0.4522,36,0.074299635,0.421551724
47,36047006500,66894.25777,47,,663.808471,840.2828218,55860.71,109492,0.4969,37,0.053329724,0.442540744
26,36047004100,67914.62971,37,,901.0363471,1105.154356,56589.75,112128,0.388,33,0.045167118,0.378469871
379,36047043900,68325.54276,61,,258.6658042,342.4131123,53926.18,40455,0.5345,35,0.201936376,0.29057187
88,36047012700,68487.68023,68,,669.674613,808.7309799,62280.44,51397,0.5484,38,0.076923077,0.337670384
27,36047004300,69714.36948,60,128,947.6484762,1175.96633,49703.82,112036,0.5337,32,0.051391863,0.481198216
23,36047003700,70257.69804,171,,685.2326507,873.1737442,16797.13,102386,0.432,30,0.054263566,0.811700183
123,36047016500,70648.05822,24,,450.2644665,563.2093736,79257.28,124714,0.5528,38,0.042471042,0.393904321
53,36047007100,71795.29829,91,700,651.550915,815.4857585,77329.23,36890,0.5874,41,0.185066422,0.198525241
258,36047030500,74860.45229,109,147,720.8460227,799.7911726,47794.68,65701,0.4137,42,0.069896543,0.469467134
119,36047016100,74946.13863,119,,528.5000147,636.1220682,44572.71,103500,0.4741,37,0.04218107,0.415834522
51,36047006900,75066.81718,99,,601.2975579,745.5494729,51804.96,131284,0.487,35,0.02293578,0.379778052
7,36047000900,75493.36314,122,,885.0457767,1109.058597,66798.02,121083,0.484,30,0.050847458,0.516059957
121,36047016300,75661.63675,43,278,754.1759748,846.9293968,45344.35,86234,0.4237,39,0.088939052,0.311341735
56,36047007500,75888.1069,55,,641.7471201,776.2788834,43725.01,135697,0.4979,32,0.067801858,0.442018437
757,36047123700,80549.93663,108,,316.0895864,377.3870479,52563.8,30035,0.4208,28,0.047379032,0.296042618
6,36047000700,81033.00154,33,,872.8361318,1132.005592,59904.48,130966,0.5197,33,0.044046286,0.469689251
15,36047002300,82078.31336,108,,764.4938571,928.2634858,61788.02,19066,0.4825,50,0.265738499,0.187940988
105,36047014300,82306.71089,32,,368.2185675,453.40106,43055.55,80170,0.4407,36,0.052,0.396449704
180,36047022700,83032.75423,129,100,207.3878865,239.8802985,40072.04,53363,0.4959,38,0.123353819,0.309740715
451,36047052500,86355.12365,95,82,249.8656939,295.76893,68945.72,20993,0.5879,28,0.038367347,0.202586207
147,36047019100,87219.23442,89,,321.4072598,368.4047991,30051,78750,0.4723,38,0.126201923,0.455399061
149,36047019300,93029.35426,63,,312.4550928,355.773418,55318.6,54369,0.4242,34,0.129570747,0.22165189
8,36047001100,93340.56203,538,,587.7420715,763.0568538,14862.73,107946,0.3258,29,0.040141677,0.966728281
109,36047014900,94731.32662,62,,482.6996272,590.3058479,60479.86,103378,0.3618,41,0.065785997,0.410910691
117,36047015900,94993.82623,59,,480.6757263,590.7196618,53246.51,130806,0.4477,34,0.039226833,0.398096749
3,36047000301,96582.50072,46,,,,48017.63,101544,0.583,31,0.030143541,0.319526628
483,36047056100,96640.29962,119,,254.1174609,317.0258294,22772.41,80000,0.4111,38,0.055607477,0.299729364
485,36047056300,97912.01543,82,93,237.3899138,266.250839,30029.75,66591,0.557,39,0.068842922,0.27826087
450,36047052300,100587.0281,77,,243.2937277,283.7754658,103348,43076,0.481,33,0.043110982,0.299282398
1,36047000100,102138.807,26,106,1363.877877,1585.105886,49889.94,70938,0.5568,33,0.041450777,0.267807586
58,36047007700,104747.9828,60,,673.1121404,822.0821907,29125.63,123592,0.4783,36,0.051048951,0.343299519
18,36047003100,106615.6476,65,205,202.4051562,245.9845042,25483.36,69609,0.3538,27,0.10761347,0.320902846
392,36047045300,110262.3663,113,,275.5815593,360.9538393,18321.72,55536,0.4485,37,0.186440678,0.413902054
704,36047107000,112063.9434,386,,362.4823511,437.8995155,980.5034,77768,0.3106,53,0.116573034,0.592672414
505,36047058900,114584.6068,26,,258.8088611,323.6234834,10600.67,82311,0.3679,37,0.057723577,0.255400254
470,36047054700,116241.7232,60,216,240.4298641,284.3519957,77975.19,39773,0.5019,34,0.066754502,0.3543257
453,36047052700,131955.2951,113,,243.4488787,281.9874624,91107.77,32022,0.5137,32,0.141205615,0.312053759
411,36047048500,132914.1921,111,,288.8773301,361.8486632,13526.12,85924,0.3391,34,0.064264003,0.485981309
472,36047054900,133919.1379,55,75,233.4238996,279.3570775,46193.37,68043,0.5478,31,0.062734082,0.482222222
476,36047055300,134642.3881,114,88,234.9364138,289.6689596,48047.45,80909,0.4346,34,0.048098946,0.497902098
37,36047005300,146917.186,108,70,429.2839437,534.2019314,3807.835,72841,0.4713,38,0.093770492,0.418356457
474,36047055100,159970.7629,92,,249.1968174,302.9208903,68645.54,63613,0.4499,33,0.107004394,0.376718213
443,36047051500,160293.1066,43,,242.796603,308.2961564,18969.64,96146,0.4732,36,0.034280118,0.451006711
9,36047001300,161313.1414,59,369,607.9474442,775.3398763,22726.74,111500,0.4131,32,0.032882012,0.205479452
446,36047051700,161432.5036,44,33,228.042492,305.4440101,27618.5,100814,0.474,30,0.049201278,0.513786765
10,36047001500,169887.5566,411,1045,525.2692902,635.0491211,50553.97,90616,0.4995,34,0.110171731,0.67301104
83,36047011900,171108.3444,142,,619.9147405,723.9881093,6317.216,82969,0.4522,34,0.071553229,0.429567643
441,36047051300,179365.4165,99,,258.6905291,316.8283289,44523.58,66951,0.413,34,0.050154799,0.378582202
499,36047057900,194379.4194,74,50,236.6938879,275.9553663,3901.978,56500,0.4293,33,0.033195021,0.470954357
13,36047002100,221130.2078,137,42,562.2109301,711.6822939,22492.85,208036,0.3931,33,0.05518917,0.591884058
478,36047055500,223679.7072,103,761,229.5172019,276.1485282,51249.65,108190,0.4677,37,0.042234697,0.774281275
448,36047051900,235758.7324,73,,246.229009,297.2369975,40691,87087,0.4464,32,0.052772013,0.498223801
480,36047055700,241921.498,59,,241.6495719,301.6309528,21857.21,92222,0.5954,35,0.066441441,0.530405406
389,36047044900,445362.7914,120,53,278.4877646,356.8352905,4235.516,33831,0.468,38,0.138502319,0.223508459
